agent_1	name_1	title_and_desig_1	notes_1	professions_1	author_of_1	addresses_1	agent_2	name_2	title_and_desig_2	notes_2	professions_2	author_of_2	addresses_2	osa	cos	identical
id007345	Société Typographique de Genève	 / 				GENÈVE	id007216	Société Typographique de Londres	 / 	"The Société typographique de Londres, run by the Genevan exile David Boissière, had a commercial alliance with Gosse fils and although never trading directly with the STN, almost certainly received their books via Gosse. Professional data: Boissière's STL was both libraire and editeur but did not have a printshop: see Burrows, Blackmail, Scandal and Revolution. The Société typographique de Londres, run by the Genevan exile David Boissière, had a commercial alliance with Gosse fils and although never trading directly with the STN, almost certainly received their books via Gosse. Professional data: Boissière's STL was both libraire and editeur but did not have a printshop: see Burrows, Blackmail, Scandal and Revolution."			LONDRES	0.84375	0.923380517	
id008595	"Freville, Anne Franc?ois Joachim"	M. / 	"Freville is translator of the confiscated work at MS Fr. 21,933 fo. 76, Arthur Young's 'Arithmétique politique addressée aux Sociétés Oeconomiques établies en Europe'. Full me after Worldcat. Worldcat records omit particule 'de'. Other Freville records share distinctive hand in signature."	traducteur			id006300	"Fréville, Anne-François-Joachim"	 / 		auteur; traducteur	"Noeud Gordien (le) (, )"		0.84375	0.899489593	
id007039	"Batteux, Charles"	 / 		auteur; traducteur	"Cours de belles-lettres, ou Principes de la littérature (n.pl., n.pl.)"		id003355	"Le Batteux, Charles"	 / 		traducteur	"Poésies d'Horace, traduites en françois par Le Batteux (Lyon, Lyon)"		0.842105263	0.957299476	
id007127	"Lesage, Alain René"	 / 		auteur; traducteur	"Histoire de Gilblas de Santillane (Paris, Paris)"		id005976	"Le Sage, Alain-René"	 / 		auteur	"Theatre (le) de la foire, ou l'Opera-comique: Contenant les meilleures piéces qui ont été représentées aux foires de S. germain et de S. Laurent (, )"		0.842105263	0.950947462	
id004431	"Gentil, François"	 / 		auteur	"Jardinier (le) solitaire (, )"		id003897	"Le Gentil, François"	 / 		auteur	"Jardinier (le) solitaire, ou Dialogues entre un curieux et un jardinier solitaire  (Rouen, Rouen)"		0.842105263	0.946729262	
id007761	"Haner, Jean-Jacques"	 / 	"Permission simple notes: Listed as Imprimeur-Libraire in the 1781 Almanach de la Librairie but according to Mellot et al. retired in favour of his son Henri in March of the same year. Born c. 1710 in Umstadt to German father and mother from Lorraine, and settled in ncy as companion printer around 1735, converting to Catholicism in process. Became a printer-bookseller in his own right in 1754, when he bought one-third of 'fonds' of Abel-Denis Cusson. Died in February 1794. me given as Haner in estampillage data."	imprimeur; libraire		NANCY	id004923	"Imer, Jean-Jacques"	 / 					0.842105263	0.926371019	
id001084	"Courvoisier, David"	 / fils		négociant		"LOCLE, Le"	id000634	"Courvoisier, Daniel"	 / 		pasteur		FLEURIER	0.842105263	0.91815617	
id004055	"Tassoni, Alessandro"	 / 		auteur	"La Secchia rapita, Poema eroicomico di Alessandro Tassoni (Orléans, Orléans)"		id003634	"Pascoli, Alessandro"	 / 		auteur	"Del moto: che nei mobili si rifonde per impulso esterior (, )"		0.842105263	0.915334823	
id006652	"Vaillant, Sébastien"	 / 		auteur	"Discours sur la structure des fleurs (, )"		id003276	"Maillard, Sébastien"	 / 		auteur	"Mémoire sur la théorie des machines à feu, auquel l'Académie impériale des sciences de Saint-Pétersbourg a adjugé le prix, dans son assemblée publique du 10 d'octobre 1783, par M. Sébastien Maillard (Vienna, Vienna)"		0.842105263	0.905111457	
id006801	"Surin, Jean Joseph"	 / 		auteur	"Fondemens de la vie spirituelle [tirés du livre de l'Imitation de Jésus Christ], par le père Surin (Toulouse, Toulouse)"		id004529	"Guérin, Jean-Joseph"	 / 		auteur	"Maladies des yeux (, )"		0.842105263	0.902134222	
id005300	"Le Gendre, François"	 / 		auteur	"Arithme?tique (l’) en sa perfection mise en pratique selon l'usage des financiers, gens de pratique, banquiers et marchands. (Paris, Paris)"		id003897	"Le Gentil, François"	 / 		auteur	"Jardinier (le) solitaire, ou Dialogues entre un curieux et un jardinier solitaire  (Rouen, Rouen)"		0.842105263	0.898691469	
id009803	"Paul, [all unidentified]"	 / 					id008559	"Duval, [all unidentified]"	M. / 					0.84	0.969123666	
id009500	"Belin, [unidentified #1]"	 / 					id009064	"Bailly, [unidentified #1]"	 / 					0.84	0.950708238	
id009501	"Belin, [unidentified #2]"	 / 					id009065	"Bailly, [unidentified #2]"	 / 					0.84	0.950708238	
id008474	Debure [all unidentified]	M. / 	It has been impossible to identify which Debure is intended by these confiscations.	libraire		PARIS	id008257	Albert [all unidentified]	M. / 	"There is no evidence besides the coincidence of mes to indicate that the two confiscations linked to 'Albert' were for the same person, and they are widely dispersed in time."				0.84	0.942481984	
id008660	"Hoüet, [all unidentified]"	Mr. / 					id008523	"Didot, [all unidentified]"	M. / 	It has been impossible to identify which Didot is intended by these confiscations.	imprimeur		PARIS	0.84	0.941696582	
id007984	"Chénault, Charles-Etienne"	 / 	"Name given as Chesnaut in Babuty sale records, so identification from Mellot et al. is not quite certain."	imprimeur; libraire		PARIS	id001339	"Charle, Charles-Etienne"	 / 	"Additional document - 1 'prospectus du 30/08/1777'. Confiscations notes: Described as 'libraire à Meaux' in MS Fr 21,935 at fo. 19. Almanach de la Librairie (1781) confirms a Charle, libraire at Meaux; Googlebooks has a catalogue of 'Livres qui se trouvent chez Charle, libraire, à Meaux, rue St Rémy' (1776) and gives his Christian me as Charles-Etienne. He advertised as publisher of 'Almanach de Meaux' (1784) and receiving subscriptions for the 'Journal Encyclopedique' in 1791. CERL said his father Charles (died shortly before 1771) was also a bookseller at Meaux, and that Charles-Etienne was active c. 1773 to 1791."	libraire		MEAUX	0.84	0.936170213	
id008660	"Hoüet, [all unidentified]"	Mr. / 					id001895	"Turot, [all unidentified]"	 / 	"Additional documents - 1 'circulaire', 1 'prospectus' 23/12/1777. Confiscations notes: Turot was presumably the Paris bookseller of that me who appears in STN data (1777) with address in the rue du Roi de Sicile. On line searches reveal Turot (who described himself as a negociant) in 1778 was receiving subscriptions at this address for 'L'Esprit des journaux', the 'Mercure de France' and the 'Affiches, annonces et avid divers, ran the bureau de correspondance for the 'Journal Encyclopedique' and 'L'Esprit de Journaux'. He was possibly the same person as radical journalist Joseph Turot (died 1825), who is listed in CERL and published 'Gazette tionale' in the 1790s. However, further searches in CERL, Worldcat and online have not elicited reveal further information to confirm Turot's identity, and the confiscation associated with him does not relate to his traffic in periodical literature."	libraire		PARIS	0.84	0.935003571	
id008577	"Ferry, [All unidentified]"	M. / 					id008450	"Crepy, [all unidentified]"	M. / 	"possibly Jean-Baptiste Crepy, publisher, engraver and print-seller, as listed in CERL."				0.84	0.935003571	
id009090	"Blot, [unidentified #1]"	 / 					id009064	"Bailly, [unidentified #1]"	 / 					0.84	0.934283672	
id009091	"Blot, [unidentified #2]"	 / 					id009065	"Bailly, [unidentified #2]"	 / 					0.84	0.934283672	
id008931	"Rey, [all unidentified]"	M. / 	There is nothing to positively link the four confiscations from Rey(s) one to another.				id008660	"Hoüet, [all unidentified]"	Mr. / 					0.84	0.934256512	
id008450	"Crepy, [all unidentified]"	M. / 	"possibly Jean-Baptiste Crepy, publisher, engraver and print-seller, as listed in CERL."				id008400	"Carré, [all unidentified]"	M. / 					0.84	0.933333333	
id008549	Dupré [all unidentified]	M. / 	"Records attributed to Dupré, [all unidentified] cannot positively be linked to any Dupré or each other."				id008474	Debure [all unidentified]	M. / 	It has been impossible to identify which Debure is intended by these confiscations.	libraire		PARIS	0.84	0.932588587	
id008639	Guyot [all unidentified]	M. / 	"Confiscation register entries to Guyot probably relate to multiple persons. Perhaps some entries for Guiot / Guyot relate to Laurent Guyot / Guiot (1756-1808), the only person of this surname operating in print trade anywhere at this time according to CERL: an engraver and distributor of prints, bookseller, printer and publisher according to CERL (except perhaps his brother and business partner Charles, who was working with him by 1788). But CERL dates start of his activity to c.1785 on which makes it hard to link him to confiscations in 1770s."				id008374	Brunet [all unidentified]	M. / 	Identity uncertain: several Brunet's in the Paris trade. Only one Brunet confiscation bears owner's signature.				0.84	0.931854787	
id008639	Guyot [all unidentified]	M. / 	"Confiscation register entries to Guyot probably relate to multiple persons. Perhaps some entries for Guiot / Guyot relate to Laurent Guyot / Guiot (1756-1808), the only person of this surname operating in print trade anywhere at this time according to CERL: an engraver and distributor of prints, bookseller, printer and publisher according to CERL (except perhaps his brother and business partner Charles, who was working with him by 1788). But CERL dates start of his activity to c.1785 on which makes it hard to link him to confiscations in 1770s."				id008523	"Didot, [all unidentified]"	M. / 	It has been impossible to identify which Didot is intended by these confiscations.	imprimeur		PARIS	0.84	0.931854787	
id008854	"Nyon, [all unidentified]"	M. / 	"Items attributed to Nyon [all unidentified] cannot be definitively linked to either 'Nyon jeune' or, via, 'Nyon ainé' to 'Saillant et Nyon' or to other Nyon's in trade, whether through evidence of signatures, agents collecting consignments, or ballot marques. The confiscation registers do not explicitly mention 'Nyon jeune' in any entry (though from shape of signatures, it is possible he signed consistently for Nyon aine's consignments). Agents collecting these unattributed consignments are different from those collecting for Saillant et Nyon or Nyon ainé."	libraire		PARIS	id008523	"Didot, [all unidentified]"	M. / 	It has been impossible to identify which Didot is intended by these confiscations.	imprimeur		PARIS	0.84	0.931854787	
id008854	"Nyon, [all unidentified]"	M. / 	"Items attributed to Nyon [all unidentified] cannot be definitively linked to either 'Nyon jeune' or, via, 'Nyon ainé' to 'Saillant et Nyon' or to other Nyon's in trade, whether through evidence of signatures, agents collecting consignments, or ballot marques. The confiscation registers do not explicitly mention 'Nyon jeune' in any entry (though from shape of signatures, it is possible he signed consistently for Nyon aine's consignments). Agents collecting these unattributed consignments are different from those collecting for Saillant et Nyon or Nyon ainé."	libraire		PARIS	id008806	"Marin, [all unidentified]"	M. / 	Marin has not been identified through CERL.				0.84	0.931854787	
id009803	"Paul, [all unidentified]"	 / 					id008806	"Marin, [all unidentified]"	M. / 	Marin has not been identified through CERL.				0.84	0.931835613	
id008258	André [all unidentified]	M / 	"There is no evidence besides the coincidence of mes to indicate that the two confiscations linked to 'André [all unidentified]' were for the same person, and they are widely dispersed in time."				id008257	Albert [all unidentified]	M. / 	"There is no evidence besides the coincidence of mes to indicate that the two confiscations linked to 'Albert' were for the same person, and they are widely dispersed in time."				0.84	0.929719896	
id008849	"Noel, [all unidentified]"	M. / 					id008559	"Duval, [all unidentified]"	M. / 					0.84	0.927884361	
id008559	"Duval, [all unidentified]"	M. / 					id008549	Dupré [all unidentified]	M. / 	"Records attributed to Dupré, [all unidentified] cannot positively be linked to any Dupré or each other."				0.84	0.9258201	
id008400	"Carré, [all unidentified]"	M. / 					id008258	André [all unidentified]	M / 	"There is no evidence besides the coincidence of mes to indicate that the two confiscations linked to 'André [all unidentified]' were for the same person, and they are widely dispersed in time."				0.84	0.925212688	
id008849	"Noel, [all unidentified]"	M. / 					id008450	"Crepy, [all unidentified]"	M. / 	"possibly Jean-Baptiste Crepy, publisher, engraver and print-seller, as listed in CERL."				0.84	0.925212688	
id008559	"Duval, [all unidentified]"	M. / 					id008523	"Didot, [all unidentified]"	M. / 	It has been impossible to identify which Didot is intended by these confiscations.	imprimeur		PARIS	0.84	0.922278072	
id008862	"Pache, [all unidentified]"	M. / 					id008806	"Marin, [all unidentified]"	M. / 	Marin has not been identified through CERL.				0.84	0.921660485	
id008806	"Marin, [all unidentified]"	M. / 	Marin has not been identified through CERL.				id001895	"Turot, [all unidentified]"	 / 	"Additional documents - 1 'circulaire', 1 'prospectus' 23/12/1777. Confiscations notes: Turot was presumably the Paris bookseller of that me who appears in STN data (1777) with address in the rue du Roi de Sicile. On line searches reveal Turot (who described himself as a negociant) in 1778 was receiving subscriptions at this address for 'L'Esprit des journaux', the 'Mercure de France' and the 'Affiches, annonces et avid divers, ran the bureau de correspondance for the 'Journal Encyclopedique' and 'L'Esprit de Journaux'. He was possibly the same person as radical journalist Joseph Turot (died 1825), who is listed in CERL and published 'Gazette tionale' in the 1790s. However, further searches in CERL, Worldcat and online have not elicited reveal further information to confirm Turot's identity, and the confiscation associated with him does not relate to his traffic in periodical literature."	libraire		PARIS	0.84	0.921442675	
