ID,long_title,date,place,publisher,author_name,book_code
10388,Aventure indienne ds ==Le philosophe ignorant==,1766,S. l.,NA,"NA, NA",NA
10389,Aventure indienne ds ==Le philosophe ignorant==,1766,"S. l. [Genève, Cramer]",NA,"NA, NA",NA
10390,Aventure indienne ds ==Le philosophe ignorant==,1766,S. l.,NA,"NA, NA",NA
10391,Aventure indienne ds ==Le philosophe ignorant==,1767,S. l.,NA,"NA, NA",NA
10392,L'amitié Scythe ou histoire secrette de la conjuration de Thèbes,1767,Issedon & Paris,Pierre VENTE,"NA, NA",NA
10393,L'amitié scythe,1768,Yverdon,NA,"NA, NA",NA
10394,"La campagneZ, roman traduit de l'anglois par M. de Puisieux",1767,Londres & Paris,veuve DUCHESNE,"NA, NA",NA
10396,Candide en Dannemarc ou l'optimisme des honn^etes gens,1767,Genève,NA,"Delisle de sales, çJeanBaptiste-Claude",NA
10397,Candide en Dannemarc,1767,Genève,NA,"NA, NA",NA
10398,Candide en Dannemarc,1769,Genève,NA,"NA, NA",NA
10399,Candide en Dannemarc,1778,Berlin,NA,"NA, NA",NA
10400,"Les deux amis: dans la fiction: dans lerreur, jai puisé le portrait dune amitié sincère, au moins si cest une chimère, cest une chimère dun bon coeur",1767,Amsterdam & Paris,Rivière,"NA, NA",NA
10401,"Les écarts de la jeunesse, histoire morale",1767,Amsterdam,NA,"NA, NA",NA
10402,Les écarts de la jeunesse,1768,Amsterdam,NA,"NA, NA",NA
10403,Les Gascons en Hollande ou aventures singulières de plusieurs Gascons,1767,S. l.,NA,"NA, NA",NA
10404,"Histoire de miss Indiana Danby ,traduite de l'anglois par M .de L*** G***",1767,Amsterdam & Paris,Ch.-J PANCKOUCKE,"?, NA",NA
10406,Histore de miss Indiana Danby,1788,Paris,La Grange,"NA, NA",NA
10407,"Marianne ou la paysanne de la for^et d'Ardennes, histoire mise en dialogues",1767,Liège & Paris,H. C.de HANSY,"NA, NA",NA
10408,Marianne ou la paysanne de la forêt d'Ardennes,1773,Francfort sur le Mein & Maience,François VARRENTRAPP,"NA, NA",NA
10412,Rosette ou la fille du monde philosophe,1767,Roterdam [sic[,NA,"NA, NA",NA
10413,"Voyage de trois Turcs de qualité, histoire m^elée de vrai et de faux comme le sont presque toutes celles qu'on lit, traduite de l'arabe",1767,"A Folichonopolis, chez","Polissonnet, rue du Badinage","NA, NA",NA
10416,Bathilde,1768,Paris,Lejay,"NA, NA",NA
10417,Bathilde,1768,Francfort,aux dépens de la COMPAGNIE,"NA, NA",NA
10418,Bathilde,1770,Paris,NA,"NA, NA",NA
10420,"Clary ou le retour à la vertu récompensée, histoire anglaise par M. d'Arnaud",1767,Paris,"L'Esclapart, veuve Duchesne","Arnaud, François-Thomas-Marie de Baculard d",NA
10423,Clary,1768,Paris,Le Jay,"NA, NA",NA
10424,Clary,1768,Paris,Le Jay,"NA, NA",NA
10425,Clary,1768,Francfort,aux dpens de la Compagnie,"NA, NA",NA
10428,Clary,1771,Francfort,aux dépens de la COMPAGNIE,"NA, NA",NA
10429,"Clary ds ==Sidney et Volsan==, nouvelle anglaise",1788,Paris,Le Jay,"NA, NA",NA
10431,"Julie ou l'heureux repentir, anecdote historique par M. d'Arnaud",1767,Paris,"L'Esclapart, veuve Duchesne","Arnaud, François-Thomas-Marie de Baculard d",NA
10433,Julie ou l'heureux repentir,1768,Paris,Le Jay,"NA, NA",NA
10434,Julie ou l'heureux repentir ds Les romans moraux,1768,Francfort,aux dépens de la COMPAGNIE,"NA, NA",NA
10435,Julie ou lheureux repentir,1768,Paris,LEsclapart,"NA, NA",NA
10436,Julie ou lheureux repentir,1768,Paris,LeJay,"NA, NA",NA
10437,"Julie, anecdote historique ds Les épreuves du sentiment, 3",1771,Paris.,LeJay,"NA, NA",NA
10438,Julie,1787,Paris,"LEsclapart, VEUVE DUCHESNE, DE LIMPRIMERIE DE LA VEUVE BALLARD","NA, NA",NA
10439,"Julie nouvelle, par M. d'Arnaud",1788,Paris,Le Jay,"NA, NA",NA
10442,"Lucie et Mélanie ou les deux soeurs généreuses, anecdote historique par M. d'Arnaud",1767,Paris,"L'Esclapart, veuve Duchesne","Arnaud, François-Thomas-Marie de Baculard d",NA
10443,Lucie et Mélanie,1768,Paris,Le Jay,"NA, NA",NA
10444,Lucie et Mélanie,1768,Francfort,aux dépens de la COMPAGNIE,"NA, NA",NA
10445,Lucie et Mélanie,1768,Francfort,aux dépens de la COMPAGNIE,"NA, NA",NA
10446,Lucie et Mélanie,1768,Paris,"LEsclapart, la veuve DUCHESNE","NA, NA",NA
10447,Lucie et Mélanie,1768,Paris,LEsclapart,"NA, NA",NA
10448,Lucie ou les progrès de la vertu; Lucie et Mélanie ou les deux soeurs vertueuses ds Romans moraux de M. dArnaud,1769,Francfort & La Haye,Aux dépens de la Compagnie,"NA, NA",NA
10449,Lucie et Mélanie ds Epreuves du sentiment,1770,Paris,LeJay,"NA, NA",NA
10450,Lucie et Mélanie ds Les épreuves du sentiment,1772,Paris,chez Le Jay,"NA, NA",NA
10452,"Lucie et Mélanie ds Les épreuves du sentiment, 3",1775,Paris,Le Jay,"NA, NA",NA
10454,"Lucie et Mélanie relié avec Fanny==, ds Épreuves du sentiment, 1",1785,S. l.,NA,"NA, NA",NA
10456,Lucie et Mélanie,1788,Paris,Le Jay,"NA, NA",NA
10457,"Lucie et Mélanie nouvelle [suivi de Liebman, anecdote allemande [et de :] Extrait de l'histoire de Marseille jusqu' sa prise par Jules Csar [et de :] Zenothmis, anecdote marseillaise par M. d'Arnaud.#",1788,Paris,LeJay,"NA, NA",NA
10461,"Nancy ou les malheurs de l'imprudence et de la jalousie, histoire imitée de l'anglais, par M. d'Arnaud",1767,Paris,"L'Esclapart, veuve DUCHESNE","Arnaud, François-Thomas-Marie de Baculard d",NA
10462,Nancy,1768,Paris,Le Jay,"NA, NA",NA
10463,Nancy,1768,Paris,NA,"NA, NA",NA
10464,Nancy,1768,Francfort,aux dépens de la COMPAGNIE,"NA, NA",NA
10466,Nancy ds Les romans moraux de Monsieur dArnaud,1768,Francfort & la Haye,aux dépens de la compagnie,"NA, NA",NA
10467,Nancy,1770,Paris,NA,"NA, NA",NA
10470,Nancy,1787,Paris,"LEsclapart, veuve Duchesne","NA, NA",NA
10471,Nancy,1788,Paris,Le Jay,"NA, NA",NA
10472,"Nancy, nouvelle anglaise avec Anne Bell, Batilde",1788,Paris,Le Jay,"NA, NA",NA
10473,Nancy ds Oeuvres philosophiques et morales,1788,Pariis,"LEsclapart, la VEUVE DUCHESNE","NA, NA",NA
10475,La petite poste dévalisée pour servir aux mémoires du temps ,1767,Amsterdam & Paris,"Delalain & Dijon, la VEUVE COIGNARD, ","Artaud, Jean-Baptiste",NA
10478,"Lettres du colonel Talbert, par madame ***, auteur d'Elisabeth",1767,Amsterdam & Paris,Durand,"Benoist, Françoise-Albine Puzin de La Martinière  madame",NA
10479,La vertu persécutée ou lettres du colonel Talber,1767,Dresde,George Conrad WALTHER,"NA, NA",NA
10481,Anecdotes françoises,1768,Paris,Vincent,"NA, NA",NA
10482,Anecdotes françoises,1772,Paris,vincent,"NA, NA",NA
10483,Anecdotes françoises,1774,Paris,NA,"NA, NA",NA
10484,Anecdotes françoises,1774,Paris,Vincent,"NA, NA",NA
10485,"Joseph, en neuf chants, par M. Bitaubé de l'Académie royale des sciences et belles-lettres de Prusse",1767,Paris,"Prault et, Leclerc","Bitaube, Paul-Jérémie",NA
10486,Joseph,1767,Berlin,Samuel PITRA,"NA, NA",NA
10487,Joseph,1767,Berlin,Samuel PITRA,"NA, NA",NA
10488,Joseph,1767,Paris,NA,"NA, NA",NA
10489,Joseph,1768,Paris,NA,"NA, NA",NA
10490,Joseph,1768,Paris,Prault et Leclerc,"NA, NA",NA
10491,Joseph,1768,Paris,Prault et Leclerc,"NA, NA",NA
10493,Joseph,1768,Paris & Liège,"J.-F. BASSOMPIERRE, & BRUXELLES, Van den Bergen","NA, NA",NA
10494,Joseph,1772,Berlin,Saamuel PITRA,"NA, NA",NA
10495,Joseph,1772,Neufchâtel,Sinnet,"NA, NA",NA
10497,Joseph,1777,Genève,NA,"NA, NA",NA
10498,Joseph,1785,Berlin,Pitra,"NA, NA",NA
10499,Joseph,1786,Paris,imprimerie de DIDOT L'AÎNÉ,"NA, NA",NA
10500,Joseph,1786,Paris,Didot l'aîné,"NA, NA",NA
10501,Joseph,1786,Paris,Firmin DIDOT,"NA, NA",NA
10502,Joseph,1787,Paris,Prault,"NA, NA",NA
10516,"Le lord impromptuZ, nouvelle romanesque traduite de l'anglois",1767,Amsterdam,Arkstée et Merkus,"Cazotte, Jacques",NA
10517,Le lord impromptu,1767,Amsterdam,Arkstee et Merkus,"NA, NA",NA
10518,Le lord impromptu,1771,Paris,NA,"NA, NA",NA
10522,Nouveaux contes moraux ou historiettes galantes et morales par M. C***,1767,Amsterdam & Paris,"Delalain & Dijon, veuve COIGNARD DE LA PINELLE ET, Louis FRANTIN","Charpentier, Louis",NA
10523,Nouveaux contes moraux ou historiettes galantes et morales par M. C***,1767,Amsterdam & Liège,"J. F. BASSOMPIERRE & BRUXELLES, J. Van den BERGHEN","NA, NA",NA
10524,Nouveaux contes moraux ou historiettes galantes et morales par M. C***,1767,Amsterdam & Liège,"J. F.BASSOMPIERRE & BRUXELLES, J.van den BERGHEN","NA, NA",NA
10525,"Vos loisirs, par M. Charpentier, auteur des Nouveaux contes moraux",1768,Amsterdam & Paris,Valade,"NA, NA",NA
10527,"Récréations philologiques ou mélange agréable de diverses pièces concernant l'histoire de personnes célèbres, la morale, la poésie, les événements m[morables et l'histoire naturelle, pour servir de suite aux Amusemens philologiques /see1749 BELOW/",1767,A Stoudgard,"chez, Benoît MEZLER","Choffin, David Etienne",NA
10529,Recréations philologiques,1778,Halle,de limprimerie & aux dépens de L. C. HANDEL,"NA, NA",NA
10530,Amusemens philologiques,1787,Halle,Maison des orphelins,"NA, NA",NA
10531,"L'enlèvement de Proserpine, pome de Claudien trad. en prose Francoise, avec un discours sur ce poète & des Remarques par Merian.",1767,Berlin,George-Jacques DECKER,"Claudianus, Claudius",NA
10532,Lenlèvement de Proserpine,1777,Berlin,Chrétien-Frèdéric HIMBOURG,"NA, NA",NA
10536,"Les orphelins, conte moral mis en action en forme de pièce dramatique en cinq actes et en prose, par M. D .C***",1767,Paris,"Lacombe, impr. de Michel LAMBERT","Costard, Jean-Pierre",NA
10537,"L'isle de Robinson-Crusoé, extrait de l'anglois par M. de Montreille",1767,Londres,"Jean NOURSE & PARIS, Desaint & Villefranche-de- Rouergue, VEDEILHIÉ","Defoe, Daniel",NA
10538,Robinson dans son île,1774,Londres & Paris,NA,"NA, NA",NA
10539,Robinson dans son ile,1775,Londres & Paris,NA,"NA, NA",NA
10543,"Lettres d'Affi à Zurac, publiées par M. de Lacroix",1767,Amsterdam & Paris,Durand neveu,"Delacroix, Jacques-Vincent",NA
10544,Lettres dAffi,1767,La Haye & Paris,Durand neveu,"NA, NA",NA
10545,"Le spectateur en Prusse, par",1767,Paris,Libraires associés,"Delacroix, Jacques-Vincent",NA
10546,Le spectateur en Prusse,1768,Berlin & Paris,Panckoucke,"NA, NA",NA
10547,Le spectateur en Prusse,1777,Paris,chez les LIBRAIRES ASSOCIÉS,"NA, NA",NA
10548,"Histoires édifiantes pour servir de lecture aux jeunes personnes de l'un et de l'autre sexe, nouvelle édition, revue, mise-en-ordre et considérablement augmentée par M. Collet, pr^etre de la congrégation de la mission, docteur en théologie",1767,Paris,veuve DUCHESNE,"Duché de vancy, Joseph-François",NA
10550,L'antipapisme révélé ou les rêves de l'antipapiste,1767,Genève,George LAPRET,"Du laurens, abbé Henri-Joseph",NA
10551,"Je suis pucelle, histoire véritable",1767,La Haye,Frédéric STAATMAN,"Du laurens, abbé Henri-Joseph",NA
10554,"Conte oriental, par Nadir",1767,Paris,NA,"Gautier de montdorge, Antoine",NA
10555,Vision de Sylvius Graphalètes ou le temple de mémoire,1767,Londres,aux dépens de la COMPAGNIE,"Giraud, Claude-Marie",NA
10556,Le temple de mémoire ou visions d'un solitaire,1775,Londres & Paris,Ruault,"NA, NA",NA
10557,Temple de mémoire ou Visions dun solitaire,1775,Londres & Paris,Ruault,"NA, NA",NA
10558,"Le ministre de Wakefield, histoire supposée écrite par lui-même",1767,Londres & Paris,"Pissot, Desaint","Goldsmith, Oliver",NA
10559,Le ministre de Wakefield,1767,Londres & Paris,"Pissot, Desaint","NA, NA",NA
10560,Le ministre de Wakefield,1768,Londres & Paris,"Pissot, Desaint","NA, NA",NA
10561,Le ministre de Wakefield,1781,Liège,J.-J. TUTOT,"NA, NA",NA
10563,Le ministre de Wakefield,1787,Londres & Paris,"Pissot et, Desaint","NA, NA",NA
10564,Le ministre de Wakefield,1787,Liège,NA,"NA, NA",NA
10565,Le ministre de Wakefield,1789,S. l.,NA,"NA, NA",NA
10567,"Chrisal ou les aventures d'une guinée, histoire angloise",1767,Londres & Paris,Grangé,"Johnstone, Charles",NA
10568,Chrisal,1768,Londres & Paris,chez Dufour,"NA, NA",NA
10569,"La nouvelle ClariceZ, histoire véritable, par madame Le Prince de Beaumont",1767,Lyon,"Pierre BRUYSET-PONTHUS & PARIS, Desaint","Leprince de beaumont, Madame Marie",NA
10570,La nouvelle Clarice,1767,Lyon,Pierre BRUYSET-PONTHUS,"NA, NA",NA
10571,La nouvelle Clarisse,1767,Londres,J. NOURSE,"NA, NA",NA
10572,La nouvelle Clarice,1768,Amsterdam,B.VLAM,"NA, NA",NA
10573,La nouvelle Clarice,1775,Lyon,Pierre BRUYSET- PONTHUS,"NA, NA",NA
10574,La nouvelle Clarice,1776,Paris & Liège,"J.-F. BASSOMPIERRE ET, Van den Bergen","NA, NA",NA
10575,Les délassements champêtres ou mélanges d'un philosophe sérieux à Paris et badin à la campagne,1767,La Haye & Paris,"Lacombe, & Lille, J.-B. HENRY","Marchand, Jean-Henri",NA
10576,L'esprit et la chose,1767,S. l.,NA,"NA, NA",NA
10577,L'esprit et la chose,1768,S. l.,NA,"NA, NA",NA
10578,Les délassements champetres,1768,S. l.,NA,"NA, NA",NA
10579,"Hylaire, par un métaphysicien",1767,Amsterdam,NA,"Marchand, Jean-Henri",NA
10580,Hylaire,1767,Amsterdam,E. VAN HARREVELT,"NA, NA",NA
10581,Hylaire,1767,Amsterdam,NA,"NA, NA",NA
10582,"Hylaire, par un métaphysicien, avec la Cousine de la Sorbonne et les autres pièces relatives à ==Bélisaire==",1768,Leipsic,S. L. CRUSIUS,"NA, NA",NA
10583,Bélisaire,1765,Paris,Merlin,"Marmontel, Jean-François",NA
10584,Bélisaire,1766,La Haye,aux dépens de la Compagnie,"NA, NA",NA
10585,Bélisaire suivi de Fragments de philosophie morale,1766,Londres,NA,"NA, NA",NA
10586,Bélisaire,1767,Paris,Merlin,"NA, NA",NA
10589,Bélisaire,1767,Paris,Merlin,"NA, NA",NA
10595,Bélisaire par M. Marmontel de l'Académie française,1767,Paris,Merlin,"NA, NA",NA
10598,Bélisaire,1767,Paris,Merlin,"NA, NA",NA
10602,Bélisaire,1767,Paris,Merlin,"NA, NA",NA
10606,Bélisaire suivi de Fragements sur la gloise,1767,Amsterdam,aux dépens de la COMPAGNIE,"NA, NA",NA
10607,Béliaire avec ==Fragments de philosophie morale==,1767,A Neuf-Chatel,NA,"NA, NA",NA
10609,Bélisaire suivi de quelques morceaux de philosophie du meme auteur,1767,Amsterdam,NA,"NA, NA",NA
10612,Bélisaire,1767,Amsterdam,E. van Harrevelt,"NA, NA",NA
10613,Bélisaire,1767,Paris,Merlin,"NA, NA",NA
10614,Bélisaire,1767,Amsterdam,aux dépens de la Compagnie,"NA, NA",NA
10616,Bélisaire,1767,Leipsic,1Siegfried Lebrecht CRUSIUS,"NA, NA",NA
10621,Bélisaire suivi de == Fragments sur la gloire ==,1767,Vienne,J. Th. Noble de TRATTNERN,"NA, NA",NA
10625,Bélisaire,1768,Leipsic,Siegfried Lebrecht CRUSIUS ET JOHANN IMMANUEL ,"NA, NA",NA
10626,Bélisaire,1768,Leipsic,Siegfreid L. CRUSIUS,"NA, NA",NA
10628,Bélisaire,1768,Paris,Merlin,"NA, NA",NA
10629,Bélisaire,1768,Paris,NA,"NA, NA",NA
10630,Bélisaire,1768,Paris,Merlin,"NA, NA",NA
10633,Bélisaire,1769,La Haye,Compagnie,"NA, NA",NA
10634,Bélisaire,1769,Lausanne,François GRASSET ET COMP.,"NA, NA",NA
10637,Bélisaire,1769,La Haye,aux dépens de la Compagnie,"NA, NA",NA
10639,Bélisaire,1770,Paris,Merlin,"NA, NA",NA
10640,Bélisaire,1771,Lausanne,François GRASSET,"NA, NA",NA
10641,B[lisaire,1771,Lausanne,François GRASSET & COMPAGNIE,"NA, NA",NA
10643,Bélisaire avec == Fragments de philo. mor.==,1772,Amsterdam,NA,"NA, NA",NA
10645,"Bélisaire ds Contes moraux, Oeuvres, 4",1775,La Haye,aux dépens de la Compagnie,"NA, NA",NA
10646,Bélisaire suivi des == Fragments de philo. mor.==,1775,Copenhague,Philibert,"NA, NA",NA
10647,Bélisaire,1777,Paris,MERLIN,"NA, NA",NA
10648,Bélisaire,1777,Paris,J. MERLIN,"NA, NA",NA
10655,B[lisaire suivi de ==Fragmens de phil. mor.==,1780,Londres,NA,"NA, NA",NA
10657,Bélisaire,1780,Paris,Merlin,"NA, NA",NA
10660,Bélisaire,1782,Maestricht,"J.-E. DUFOUR ET, Phil. ROUX","NA, NA",NA
10661,Bélisaire,1782,La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
10662,"Bélisaire ds Contes moraux, 4",1783,La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
10663,Bélisaire,1784,Lausanne,Jules-Henri POTT ET COMP.,"NA, NA",NA
10665,Bélisaire ds Bibliothèque amusante,1787,Paris,NA,"NA, NA",NA
10667,"Bélisaire ds Oeuvres complettes, édition revue et corrigée par lauteur, 4",1787,Paris,Née de la Rochelle,"NA, NA",NA
10668,B[lisaire,1787,Lausanne,NA,"NA, NA",NA
10670,Bélisaire,1789,Strasbourg & Leipsic,aux dépens des LIBRAIRES,"NA, NA",NA
10671,B[lisaire,1789,Lausanne,François GRASSET,"NA, NA",NA
10672,Bélisaire suivi de/192/-280 :==Lettres ==,1790,Liège,C. PLOMTEUX,"NA, NA",NA
10715,Suite des bagatelles recueillies par un amateur,1767,Genève,NA,"Masson de pezay, Alex.-Fréd. Jacques  marquis de",NA
10716,"Les amours de Cherale, poëme en six chants, suivi du Bon génie",1767,Amsterdam,Zacharie,"Mercier, Louis-Sébastien",NA
10717,Les amours de Cherale,1768,Amsterdam,NA,"NA, NA",NA
10718,Les amours de Cherale,1783,Paris,Lamy,"NA, NA",NA
10719,NA,1784,Neuchatel,Société typographique,"NA, NA",NA
10722,"La sympathie, histoire morale, par M. Mercier",1767,Amsterdam,Zacharie,"Mercier, Louis-Sébastien",NA
10724,"L'homme sauvage, histoire traduite de... par M. Mercier",1767,Paris,veuve DUCHESNE,"Pfeil, Johann Gottlob Benjamin",NA
10725,Lhomme sauvage,1767,Amsterdam,Zacharie,"NA, NA",NA
10726,Lhomme sauvage,1767,Paris,chez la veuve Duchesne,"NA, NA",NA
10727,Lhomme sauvage,1770,Amsterdam,NA,"NA, NA",NA
10728,Lhomme sauvage,1772,Amsterdam,Zacharie,"NA, NA",NA
10730,Lhomme sauvage,1777,Paris,la veuve DUCHESNE,"NA, NA",NA
10731,Lhomme sauvage,1784,Neuchtel,Socit typographique,"NA, NA",NA
10732,Lhomme sauvage,1784,Paris,Royer,"NA, NA",NA
10733,Lhomme sauvage,1784,Basel,Serini,"NA, NA",NA
10735,Lhomme sauvage,1785,"Berlin et Leipzig, K~ochly",NA,"NA, NA",NA
10738,"La famille vertueuseZ, lettres traduites de l'anglais, par monsieur de La Bretonne",1767,Paris,la veuve DUCHESNE,"Rétif de la bretonne, Nicolas-Edme",NA
10739,"Paméla françoise ou la vertu en célibat et en mariage,dépeinte dans les lettres de Messieurs de Talbert et Mozinge; rédigées dans le gôut des lettres de Clarisse et Grandisson par Madame Riccoboni",1768,Amsterdam & La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
10740,"Lettres d'Adélaïde de DammartinZ, comtesse de Sancerre à monsieur le comte de Nancé, son ami, par madame Riccoboni",1767,Paris,"Humblot, Quillot","Riccoboni, Marie-Jeanne Laboras de Mézières  madame",NA
10741,Adélaide de Dammartin,1767,Paris,Humblot,"NA, NA",NA
10742,Lettres dAdélaide de Dammartin,1767,Paris,Humblot,"NA, NA",NA
10743,Lettres d'Adélaïde de Dammartin,1767,Francfort,"Brönner et, Hermann","NA, NA",NA
10744,Lettres d'Adélaïde de Dammartin,1767,Francfort,J. Gottlieb Garbe,"NA, NA",NA
10745,Lettres d'Adélaïde de Dammartin,1767,Francfort & La Haye,aux dépens de la COMPAGNIE,"NA, NA",NA
10746,Lettres d'Adélaïde de Dammartin,1767,Amsterdam,M.-M. REY,"NA, NA",NA
10747,Lettres dAdélaïde de Dammartin,1767,Rer & Hermann),NA,"NA, NA",NA
10748,Lettres dAdélaide de Dammartin,1771,Paris,Humblot,"NA, NA",NA
10749,Lettres dAdélaide de Dammartin ds Coll. complète des uvres,1771,S. l.,NA,"NA, NA",NA
10750,Lettres dAdeläde de Dammartin,1772,Paris,NA,"NA, NA",NA
10751,"Lettres dAdélaide de Dammartin ds Coll. complète des oeuvres, 4",1773,Neuchatel,Société typographique,"NA, NA",NA
10752,Lettres de la comtesse de Sancerre par madame Riccoboniç,1780,Paris,imprimerie de DIDOT ÂINÉ,"NA, NA",NA
10753,Lettres de la comtesse de Sancerre,1780,Paris,Didot l'ané,"NA, NA",NA
10758,"Adélaïde de Dammartin collection complète des oeuvres de Madame Riccoboni, 2",1783,Neuchatel,NA,"NA, NA",NA
10760,Adélaïde de Dammartin ds Oeuvres de madame Riccoboni,1783,Paris,Mérigot,"NA, NA",NA
10761,Lettres d'Adélaïde de Dammartin,1786,Paris,Belin,"NA, NA",NA
10762,"Adélaïde de Dammartin ds Collection complète des oeuvres de Madame Riccoboni, 6",1786,Paris,Volland,"NA, NA",NA
10763,Lettres dAdélaïde de Dammartin,1787,Paris,Humblot,"NA, NA",NA
10765,Adélaide de Dammartin ds Oeuvres complettes,1790,Paris,Desray,"NA, NA",NA
10766,Adélaide de Danmartin ds Oeuvres complettes,1790,Paris,"Desray, CHARDEU","NA, NA",NA
