stn_abbreviated_title,edition,number_of_volumes,author_name,copies_ordered,date,full_book_title,darnton_record_id,client_name,client_code,total_number_of_volumes
Bibliothèque Philosophique,NA,NA,Jacques-Pierre Brissot de Warville (1754-1793),12,1784-02-14,"Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations, essais, fragmens, composés sur la législation criminelle par les plus célèbres écrivains, en françois, anglois, italien, allemand, espagnol, &c. pour parvenir à la réforme des loix pénales dans tous les pays, traduits & accompagnés de notes & d'observations historiques par J.P. Brissot de Warville, auteur de la Théorie des loix criminelles",2619,Bergeret,cl0335,NA
Mon Bonnet de Nuit,NA,NA,Louis-Sébastien Mercier,50,1784-02-14,Bonnet (Mon) de nuit,2620,Bergeret,cl0335,NA
Brigandage de la Musique Italienne,NA,NA,Ange Gourar,7,1778-10-03,Brigandage (Le) de la musique italienne,2621,Bergeret,cl0335,NA
Brigandage de la Musique Italienne,NA,NA,Ange Gourar,4,1778-11-14,Brigandage (Le) de la musique italienne,2622,Bergeret,cl0335,NA
"Cantiques Sacrés, Tout Musique",12,NA,NA,3,1775-02-11,"Cantiques Sacrés, Tout Musique",2623,Bergeret,cl0335,NA
Catalogue de la Bibliothèque de Genève,NA,NA,Jean Senebier,1,NA,"Catalogue raisonné des manuscrits conservés dans la Bibliothèque de la Ville et République de Genève / par Jean Senebier, ministre du Saint-Evangile, bibliothécaire de la République de Genève, membre de la Société hollandoise des sciences de Harlem",2624,Bergeret,cl0335,NA
Catéchisme de l’Homme Social,8,NA,abbé Duval-Pyrau,2,1783-06-28,Catéchisme de l’Homme Social,2625,Bergeret,cl0335,NA
Grand Catéchisme d’Ostervald,8,NA,Jean-Frédéric Ostervald,6,1775-02-11,"Catéchisme, ou Instruction dans la religion chrétienne, par J. F. Ostervald, pasteur de l'Eglise de Neufchâtel",2626,Bergeret,cl0335,NA
Cecilia,12,5,Fanny Burney,6,1783-06-28,"Cécilia ou Mémoire d'une héritière, par l'auteur d'Evelina",2627,Bergeret,cl0335,30
Cecilia,12,5,Fanny Burney,12,1783-09-30,"Cécilia ou Mémoire d'une héritière, par l'auteur d'Evelina",2628,Bergeret,cl0335,60
Cecilia,12,5,Fanny Burney,12,1784-02-14,"Cécilia ou Mémoire d'une héritière, par l'auteur d'Evelina",2629,Bergeret,cl0335,60
Les Choses utiles et agréables,NA,NA,François-Marie Arouet dit Voltaire,12,1773-08-07,Choses (Les) utiles et agréables,2630,Bergeret,cl0335,NA
Christianisme Dévoilé,NA,NA,"Paul-Henri-Dietrich Thiry, baron d'Holbach",4,1775-02-11,"Christianisme (Le) dévoilé, ou Examen des principes et des effets de la religion chrétienne",2631,Bergeret,cl0335,NA
Christianisme Dévoilé,12,NA,"Paul Henri Dietrich, baron d'Holbach (1723-1789)",12,1775-08-22,"Christianisme (Le) dévoilé, ou Examen des principes et des effets de la religion chrétienne",2632,Bergeret,cl0335,NA
Œuvres Complètes de Dorat,8,6,Claude-Joseph Dorat,12,1775-08-22,Collection complète des œuvres de M. Dorat,2633,Bergeret,cl0335,72
Œuvres de Dorat,8,6,Claude-Joseph Dorat,7,1778-10-03,Collection complète des œuvres de M. Dorat,2634,Bergeret,cl0335,42
Œuvres de Dorat,8,6,Claude-Joseph Dorat,2,1778-11-14,Collection complète des œuvres de M. Dorat,2635,Bergeret,cl0335,12
Collection de Riccoboni,NA,6,Marie Jeanne de Heurles Laboras de Mézières dite Madame Riccoboni,4,1775-02-11,Collection complètes des œuvres de Madame Riccoboni,2636,Bergeret,cl0335,24
Recueil d’Éloges du chancelier de l’Hôpital,NA,NA,Joseph-Honoré Rémi,4,1778-11-14,"Collection de divers éloges publiés à l'occasion du prix proposé par l'Académie Françoise, en 1777, pour le meilleur éloge du chancelier de L'Hospital",2637,Bergeret,cl0335,NA
Collection d’Éloges de l’Hôpital,NA,NA,Joseph-Honoré Rémi,2,1781-09-29,"Collection de divers éloges publiés à l'occasion du prix proposé par l'Académie Françoise, en 1777, pour le meilleur éloge du chancelier de L'Hospital",2638,Bergeret,cl0335,NA
Éloges de l’Hôpital,NA,NA,Joseph-Honoré Rémi,7,1778-10-03,"Collection de divers éloges publiés à l'occasion du prix proposé par l'Académie Françoise, en 1777, pour le meilleur éloge du chancelier de L'Hospital, A Paris [i.e. Neuchâtel] : [Société typographique], 1778 , in-12",2639,Bergeret,cl0335,NA
Commentaire Historique sur Voltaire,NA,NA,François-Marie Arouet dit Voltaire,2,1784-02-14,"Commentaire historique sur les œuvres de l'auteur de la Henriade, etc., avec les pièces originales et les preuves",2640,Bergeret,cl0335,NA
Commentaire sur l’Esprit des Lois,8,NA,François-Marie Arouet dit Voltaire,6,1778-11-14,"Commentaire sur l'esprit des loix de Montesquieu, & le prix de la justice &c., par M. de Voltaire",2641,Bergeret,cl0335,NA
Consolation de Drelincourt,NA,NA,Charles Drelincourt,2,1775-02-11,Consolations de l'âme fidèle contre les frayeurs de la mort : avec les dispositions et les préparations nécessaires pour bien mourir,2642,Bergeret,cl0335,NA
Contagion Sacrée,NA,NA,"Paul-Henri-Dietrich Thiry, baron d'Holbach",6,1775-02-11,"Contagion (La) sacrée, ou histoire naturelle de la superstition, ouvrage traduit de l'anglois",2643,Bergeret,cl0335,NA
Correspondance d’un Jeune Militaire,12,2,Jean-François Bourgoing,13,1778-12-13,Correspondance d'un jeune militaire ou Mémoires du Marquis de Luzigni et d'Hortense de Saint-Just,2644,Bergeret,cl0335,26
Correspondance de Ferdinand Cortez,NA,NA,Hernando Cortés,6,1778-12-13,"Correspondance de Fernand Cortès avec l’Empereur Charles-Quint, sur la conquête du Mexique",2645,Bergeret,cl0335,NA
Correspondance de G.,8,NA,George Germanin,50,1784-02-14,"Correspondance du Lord G. Germain, avec les généraux Clinton, Cornwallis et les amiraux dans la station de l'Amérique",2646,Bergeret,cl0335,NA
Géographie d’Ostervald,NA,NA,Frédéric-Samuel Ostervald,2,1775-02-11,"Cours abrégé de géographie historique, ancienne et moderne, et de sphère : par demandes et réponses, par M. l'A.B.O.",2647,Bergeret,cl0335,NA
Géographie de M. Ostervald,NA,NA,Frédéric-Samuel Ostervald,6,1775-08-22,"Cours abrégé de géographie historique, ancienne et moderne, et de sphère : par demandes et réponses, par M. l'A.B.O.",2648,Bergeret,cl0335,NA
Culture de l’Esprit,8,NA,Isaac Waats,2,1783-06-28,"Culture (La) de l’esprit, ou direction pour faciliter l'acquisition des connoissances utiles, traduit de l'anglois",2649,Bergeret,cl0335,NA
De la Musique et de la Danse,NA,NA,?,2,1775-02-11,"De la musique et de la danse, ou lettres écrites de Venise, par M. G. à Milord Pembrocke",2650,Bergeret,cl0335,NA
De la Sociabilité,NA,NA,François-André-Adrien Pluquet,1,1778-10-03,De la sociabilité,2651,Bergeret,cl0335,NA
De la Sociabilité,NA,NA,François-André-Adrien Pluquet,1,1778-11-14,De la sociabilité,2652,Bergeret,cl0335,NA
Description des Alpes,8,2,Marc-Théodore Bourrit,2,1784-02-14,"Description des Alpes pennines et rhétiennes : dédiée à S. M. très-chrétienne Louis XVI, roi de France et de Navarre / par M. T. Bourrit, chantre de l'église cathédrale de Genève",2653,Bergeret,cl0335,4
Arts,4,NA,NA,1,1775-06-30,"Description des arts et métiers, faites ou approuvées par l'Académie des sciences de Paris, avec figures en taille douce",2654,Bergeret,cl0335,NA
Devoirs des Franc-maçons,12,NA,La Tierce ?,7,1778-10-03,"Devoirs (Les), statuts, ou règlements généraux des Francs maçons, mis dans un nouvel ordre et approuvés par la grande loge des sept provinces unies des Pays-Bas",2655,Bergeret,cl0335,NA
Devoirs des Franc-maçons,12,NA,La Tierce ?,4,1778-11-14,"Devoirs (Les), statuts, ou règlements généraux des Francs maçons, mis dans un nouvel ordre et approuvés par la grande loge des sept provinces unies des Pays-Bas",2656,Bergeret,cl0335,NA
Devoirs du Communiant,8,NA,Jean-Rodolphe Ostervald,4,1773-06-22,"Devoirs des communians, nouvelle édition, avec la conduite du vrai Chrétien, & quarante-trois courtes prières pour les malades, les mourans, les prières du soir & du matin, & autres tirées de la Semaine Sainte",2657,Bergeret,cl0335,NA
Devoirs des Communiants,8,NA,Jean-Rodolphe Ostervald,4,1775-02-11,"Devoirs des communians, nouvelle édition, avec la conduite du vrai Chrétien, & quarante-trois courtes prières pour les malades, les mourans, les prières du soir & du matin, & autres tirées de la Semaine Sainte",2658,Bergeret,cl0335,NA
Dictionnaire d’Histoire Naturelle,8,12,Jacques-Christophe Valmont de Bomare,2,1783-06-28,Dictionnaire raisonné universel d'histoire naturelle,2659,Bergeret,cl0335,24
Discours sur la Justice Criminelle,12,NA,Joseph-Antoine Michel Servan,4,1775-02-11,"Discours sur l'administration de la justice criminelle, prononcé par S**, avocat général",2660,Bergeret,cl0335,NA
Dissertation sur Enoch,NA,NA,Nicolas-Antoine Boulanger,12,1775-02-11,Dissertation sur Elie et Enoch,2661,Bergeret,cl0335,NA
Dissertation sur la Pucelle d’Orléans,NA,NA,Jean-Pierre-Louis de La Roche du Main,6,1776-04-19,"Dissertation sur Jeanne d'Arc, vulgairement nommé la Pucelle d'Orléans",2662,Bergeret,cl0335,NA
Droits des Gens,4,2,Emer de Vattel,1,1775-02-11,"Droit des gens (Le), ou Principes de la loi naturelle appliquée à la conduite & aux affaires des nations & des souverains",2663,Bergeret,cl0335,2
Droit des Gens,NA,NA,Emer de Vattel,3,1778-10-03,"Droit des gens (Le), ou Principes de la loi naturelle appliquée à la conduite & aux affaires des nations & des souverains",2664,Bergeret,cl0335,NA
Droits des gens par Vatel,NA,NA,Emer de Vattel,2,1778-11-14,"Droit des gens (Le), ou Principes de la loi naturelle appliquée à la conduite & aux affaires des nations & des souverains",2665,Bergeret,cl0335,NA
Éléments de la Procédure Criminelle,8,2,Jean-Pierre Sartoris,6,1776-12-03,"Elémens de la procédure criminelle : suivant les ordonnances de France, les constitutions de Savoye, et les édits de Genève",2666,Bergeret,cl0335,12
Éléments du Droit Naturel,NA,NA,Jean-Jacques Burlamaqui,2,1784-02-14,"Elémens du droit naturel : ouvr. posthume, Lausanne : Grasset, 1783",2667,Bergeret,cl0335,NA
"Burlamaqui, Principes du Droit Naturel (et politique)",NA,NA,Jean-Jacques Burlamaqui,2,1775-02-11,"Elémens du droit naturel : ouvr. posthume, publ. complet pour la 1ère fois,",2668,Bergeret,cl0335,NA
"Burlamaqui, Principes du Droit Naturel (et politique)",NA,NA,Jean-Jacques Burlamaqui,2,1775-02-11,"Elémens du droit naturel : ouvr. posthume, publ. complet pour la 1ère fois,",2669,Bergeret,cl0335,NA
Principes du Droit Naturel,NA,NA,Jean-Jacques Burlamaqui,1,1778-11-14,"Elémens du droit naturel : ouvr. posthume, publ. complet pour la 1ère fois,",2670,Bergeret,cl0335,NA
Éléments d’Histoire Générale,8,9,Claude-François-Xavier Millot (1726-1785),6,1775-02-11,Elément d'histoire générale,2671,Bergeret,cl0335,54
Histoire Générale,8,9,Claude-François-Xavier Millot (1726-1785),12,1776-12-03,Elément d'histoire générale,2672,Bergeret,cl0335,108
Nieski Elementa pathol,8,NA,Adam Nietzki,2,1773-06-22,Elementa pathologiae universae,2673,Bergeret,cl0335,NA
Elementae physiologicae,4,8,Albert de Haller,1,1778-11-14,Elementa physiologiae corporis humani,2674,Bergeret,cl0335,8
Éléments d’Agriculture,8,NA,Elie Bertrand,2,1776-12-03,"Eléments d'agriculture fondés sur les faits et les raisonnements, à l'usage du peuple de la campagne : qui ont remporté le prix de la Société économique de Berne, en 1774",2675,Bergeret,cl0335,NA
Éloge et Pensées de Pascal,8,NA,François-Marie Arouet dit Voltaire,4,1784-02-14,"Eloge & pensées de Pascal, nouvelle édition, commentée, corrigée & augmentée par M. de Voltaire",2676,Bergeret,cl0335,NA
Suppléments à l'Encyclopédie,8,10,Denis Diderot et Jean Le Rond d'Alembert,12,1784-02-14,"Encyclopédie (L'), ou Dictionnaire raisonné des sciences, des arts et des métiers, par une société de gens de lettres",2677,Bergeret,cl0335,120
Épreuves du Sentiment,8,4,François Thomas Marie de Baculard d'Arnaud,6,1775-02-11,Epreuves du sentiment,2678,Bergeret,cl0335,24
Espion anglais,12,4,Matthieu François Pidansat de Mairobert,12,NA,"Espion anglais, ou Correspondance secrète entre mylord All'eye & milord All'ear",2679,Bergeret,cl0335,48
Espion Anglais,12,4,Mathieu François Pidansat de Mairobert,6,1784-02-14,"Espion anglais, ou Correspondance secrète entre mylord All'eye & milord All'ear",2680,Bergeret,cl0335,24
Espion Anglais,12,7,Matthieu François Pidansat de Mairobert,24,1783-09-30,"Espion anglais, ou Correspondance secrète entre mylord All'eye & milord All'ear",2681,Bergeret,cl0335,168
Essai sur le Monachisme,NA,NA,Simon-Nicolas-Henri Linguet,6,1776-04-19,"Essai philosophique sur le monachisme, par Linguet",2682,Bergeret,cl0335,NA
Essai sur le Monachisme,NA,NA,Simon-Nicolas-Henri Linguet,25,1776-12-03,"Essai philosophique sur le monachisme, par Linguet",2683,Bergeret,cl0335,NA
Essai sur la Santé des Filles,NA,NA,Jean-André Venel,6,NA,Essai sur la santé et sur l'éducation médicinale des filles destinées au mariage,2684,Bergeret,cl0335,NA
Essai sur les Maladies des Gens du Monde,8,NA,Samuel Auguste André David Tissot,4,1776-04-19,Essai sur les maladies des gens du monde,2685,Bergeret,cl0335,NA
Examen critique de Freret,NA,NA,Nicolas Fréret et Jean-Lévesque de Burigny,6,1773-08-07,Examen des apologistes de la religion chrétienne,2686,Bergeret,cl0335,NA
"Examen des Apol., par Frère ",NA,NA,Nicolas Fréret et Jean-Lévesque de Burigny,6,1775-02-11,Examen des apologistes de la religion chrétienne,2687,Bergeret,cl0335,NA
Examen critique de Bolingbroke,8,NA,François-Marie Arouet dit Voltaire,6,1773-08-07,"Examen important de Milord Bolingbroke, écrit sur la fin de 1736",2688,Bergeret,cl0335,NA
Expérience sur la Bonification des Vins,12,NA,Agronome Maupin,4,1776-04-19,"Expériences sur la bonification de tous les vins, tant bons que mauvais, lors de la fermentation ou l'art de faire le vin",2689,Bergeret,cl0335,NA
Fables de La Fontaine,8,NA,Jean de la Fontaine,4,NA,Fables de la Fontaine,2690,Bergeret,cl0335,NA
Fille Naturelle,12,NA,Nicolas-Edme Rétif de la Bretonne,31,1776-12-03,Fille naturelle (La),2691,Bergeret,cl0335,NA
La Fille Naturelle,NA,NA,Nicolas-Edme Rétif de la Bretonne,4,1784-02-14,Fille naturelle (La),2692,Bergeret,cl0335,NA
Fragments sur les Colonies,8,NA,Adam Smith,7,1778-10-03,"Fragments sur les colonies en général, & sur celles des Anglois en particulier",2693,Bergeret,cl0335,NA
Fragments sur les Bostoniens,8,NA,Adam Smith,6,1778-11-14,"Fragments sur les colonies en général, & sur celles des Anglois en particulier",2694,Bergeret,cl0335,NA
Le Guerrier Philosophe,12,NA,Jean-Baptiste Jourdan,4,1776-04-19,"Guerrier philosophe (Le), ou mémoires de M. le duc de, contenant des réflexions sur divers caractères de l'amour, et quelques anecdotes curieuses de la dernière guerre des François en Italie",2695,Bergeret,cl0335,NA
Henriette de Gerstenfeld,NA,NA,Christoph Martin Wieland ?,4,1784-02-14,"Henriette de Gerstenfeld, ou Lettres écrites pendant le dernière guerre de 1779 pour la succession de la Bavière",2696,Bergeret,cl0335,NA
Histoire du Danemark par Mallet,12,6,Paul-Henri Mallet,1,1776-04-19,Histoire de Dannemarc: contenant ce qui s'est passé depuis l'établissement de la Monarchie jusques à l'avènement de la Maison D'Oldenbourg Au Throne,2697,Bergeret,cl0335,6
Histoire de Louis XI,12,2,NA,2,1783-09-30,"Histoire de France sous le règne de Louis XI, commencée par Villaret & achevée par Garnier",2698,Bergeret,cl0335,4
Histoire de F. Wills,8,2,Oliver Goldsmith (1728-1774),6,1775-06-30,"Histoire de François Wills, ou le triomphe de la bienfaisance, par l'auteur du Ministre de Wakefield, traduit de l'anglais",2699,Bergeret,cl0335,12
Histoire de l’Amérique,12,4,William Robertson,13,1778-10-03,"Histoire de l'Amérique par Guillaume Robertson, docteur en théologie, principal de l'Université d'Edimbourg & historiographe de S.M.B. pour l'Ecosse ; traduite de l'anglais",2700,Bergeret,cl0335,52
Histoire de l’Amérique,12,4,William Robertson,13,1778-11-14,"Histoire de l'Amérique par Guillaume Robertson, docteur en théologie, principal de l'Université d'Edimbourg & historiographe de S.M.B. pour l'Ecosse ; traduite de l'anglais",2701,Bergeret,cl0335,52
Histoire de l’Édit de Nantes,4,5,Elie Benoit,2,1775-02-11,"Histoire de l'édit de Nantes, contenant les choses les plus remarquables qui se sont passées en France, avant et après sa publication, à l'occasion de la diversité des religions ; et principalement les contraventions, inexécutions, chicanes, artifices, violences, et autres injustices que les réformés se plaignent d'y avoir souffertes jusques à l'édit de révocation en octobre 1685, avec ce qui a suivi ce nouvel édit jusques à présent",2702,Bergeret,cl0335,10
Histoire de la Bible par Hubner,8,NA,Jean Hubner,2,1784-02-14,Histoire de la Bible par J. Hubner,2703,Bergeret,cl0335,NA
Histoire de M. Paris,8,NA,"Jean-Pierre-Louis de la Roche du Main, marquis de Luchet",12,1776-04-19,"Histoire de MM. Paris, ouvrage dans lequel on montre comment un royaume peut passer, dans l'espace de cinq années, de l'état le plus déplorable à l'état le plus florissant, par M. de L*****",2704,Bergeret,cl0335,NA
Histoire des Découvertes,8,4,anonyme,4,1783-09-30,"Histoire des découvertes faites par divers savans voyageurs dans plusieurs contrées de al Russie & de la Perse, relativement à l'hisotire civile & naturelle, à l'économie rurale, au commerce, &c.",2705,Bergeret,cl0335,16
Histoire du Diable Moderne,NA,NA,Joy Adolphus,4,1775-02-11,"Histoire des diables modernes, par Mr. A***",2706,Bergeret,cl0335,NA
Révolutions romaines,12,2,René Aubert de Vertot (abbé de Vertot),2,1778-10-03,Histoire des révolutions arrivées dans le gouvernement de la république romaine,2707,Bergeret,cl0335,4
