ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code
NA,Collection de jurisprudence par Denisart,"Denisart, J. B.",1773,Paris,nbk0012439
NA,Conferences du Diocese d'Angers,NA,,Avignon,nbk0012440
NA,Epitres Evangiles pour tous les jours de l'année avec des Reflexions,[Bible],,Paris,nbk0012441
NA,Conduite pour l'avent et pour le carême par le pere Avrillon,"Avrillon, R. B.",1773,Paris,nbk0012442
NA,La Cuisiniere Bourgeoise avec un traité sur l’office et la distillation,Menon,1772,Paris,nbk0012443
NA,Abregé de l’histoire et de la morale du nouveau testament nouvelle edition,[Bible],1770,Paris,nbk0012444
NA,Epitres et evangiles pour tous les jours de l'année,[Bible],1774,Paris,nbk0012445
NA,Traduction des pseaumes de David,[Bible],1770,Paris,nbk0012446
NA,Office de la vierge,NA,1772,Paris,nbk0012447
NA,"Tableaux et Oraisons de la Sainte Messe, les oraisons de Ste Brigitte, avec les remplies, le tous en francois tiré du livre intitulé Le chemin du ciel",NA,1749,Paris,nbk0012448
NA,Exercice de pieté pour les associés à l’adoration perpetuelle du Saint Sacrement par le Reverend pere Vaubois de la Compagnie de Jesus,NA,,Paris,nbk0012449
NA,Preparation ,NA,,Paris,nbk0012450
NA,"Preparation a la mort par le Reverend pere Doiteur, docteur de Sorbonne",NA,,Paris,nbk0012451
NA,Stations de jerusalem et qui se peuvent faire partout aileurs par le pere adrien Parvilliers de la compagnie de Jesus,"Parvilliers, Adrien",,,nbk0012452
NA,"Oeuvres de Molière, nouvelle edition enrichie de figures en tailles douces","Molière, Jean-Baptiste Poquelin",1772,Amsterdam,nbk0012453
NA,"Traité historique et critique de la nature de Dieu par M. l'abbé Pichon, Docteur en Theologie","Pichon, Thomas-Jean",1758,Paris,nbk0012454
NA,Les fables d’Esope mises en françois avec le sens litteral et morale en quatre vers et des figures à chaque fable,Aesop,1771,Rouen,nbk0012455
NA,Comptes faits ou le tarif general de toutes les monnoyes,"Barrême, François Bertrand de",,Paris,nbk0012456
NA,Albert (l') moderne,"Alletz, Pons Augustin",,Paris,nbk0012457
NA,Conseils à une amie par Madame P***,"Puisieux, Madeleine d'Arsant [de]",,,nbk0012458
NA,Histoire de la princesse de Montferrat,"Boureau-Deslandes, André-François",1749,Londres,nbk0012459
NA,"Le Pedagogue chretien, ou la maniere de vivre saintement, par le père Philippe Doutrement de la compagnie de Jesus","Outreman, Philippe d'",1767,Rouen,nbk0012460
NA,"Histoire de Charles douze roy de Suède, nouvelle edition revue et corrigée et augmenté par M. de Voltaire","Voltaire, François Marie Arouet",,Berlin,nbk0012461
NA,Dictionnaire abregé de la fable par Chompré pour l’intelligence des Poetes,"Chompré, Pierre",1777,Paris,nbk0012462
NA,Sermons du pere Fray de la Neuville,"Frey de Neuville, Pierre-Claude",,,nbk0012463
NA,"Recueil des oraisons funebres, prononcées par Messire Esprit Flechier, nouvelle Edition","Fléchier, Esprit",1767,Paris,nbk0012464
NA,"Pseautier à l'usage du diocese de Blois, contenant l'office principal de l'Eglise imprimé par ordre de M. l’Evêque pour etre enseigner dans ses Ecoles",[Bible],,Paris,nbk0012465
NA,"Lettres interessantes du pape Clement XIV Ganganelli traduite de l'italien et du Latin: Troisieme edition, exactment revue corrigée et augmentée, de la traduction des passages Latins et d’une table alphabetique des matieres, première partie",Clément XIV,,Paris; Lyon; Rouen,nbk0012466
NA,"La nouvelle Zelis au Bain, Poeme en six chants","Pezay, Alexandre Fre?deric Jacques Masson Marquis de",1778,Londres,nbk0012467
NA,Dictionnaire raisonné des domaines et droits domaniaux,Bosquet,1775,Paris,nbk0012468
NA,"Histoire ancienne des Egyptiens, des Carthaginois, des Assyriens oar M. Rollin","Rollin, Charles",1775,Paris,nbk0012469
NA,Essay Philosophique par M. Locke,"Locke, John",1774,Amsterdam,nbk0012471
NA,Devoirs ecclesiastiques par M. Sevoy,"Sevoy, Franc?ois-Hyacinthe",1760,Paris,nbk0012472
NA,"Histoire Ecclesiastique, par M. Fleury, sur l'Edition de Paris","Fleury, Claude",1777,Avignon,nbk0012473
NA,Les Incas ou la destruction du Pérou par M. de Marmontel,"Marmontel, Jean-François",1777,Paris,nbk0012474
NA,Dictionnaire apostolique à l’usage de M. M. les curés par le père Hyacinte de Montargon,"Montargon, Hyacinthe de, Augustin",1776,Paris,nbk0012475
NA,"Traité de la confiance en la misericorde de Dieu, par M. l’Eveque de Soissons.  Quatrieme Edition","Languet de La Villeneuve de Gergy, Jean Joseph",1776,Avignon,nbk0012476
NA,Dictionnaire de la fable.  Quinzieme Edition,"Chompré, Pierre",1776,Paris,nbk0012477
NA,Matieres Medicales par Cartheuser,"Cartheuser, Johann Friedrich",1765,Paris,nbk0012478
NA,Les Aphorismes de Boherave,"Boerhaave, Herman",,La Haye,nbk0012479
NA,Conduite des confesseurs dans le tribunal de la penitence,"Daon, Roger François",1763,Paris,nbk0012480
NA,La Journée du chretien,NA,1772,Rouen,nbk0012481
NA,Combat (le) spirituel par le pere Brignon de la compagnie de Jesus,"Scupoli, Lorenzo",1775,Paris,nbk0012482
NA,La Henriade de Voltaire en dix chants,"Voltaire, François Marie Arouet",1772,Geneva,nbk0012483
NA,Les Loix Ecclesiastiques de France par d'Hericourt,"He?ricourt, Louis de",1774,Neuchâtel,nbk0012484
NA,Histoire du peuple de Dieu par le pere Isaac Berruyer,"Berruyer, Isaac Joseph",1753,La Haye,nbk0012485
NA,"Droit des gens (le), du principes de la loix naturelle par M. De Vattel","Vattel, Emer [de]",1774,Neuchâtel,nbk0012486
NA,Traité du vrai merite de l'homme,"Le Maître de Claville, Charles-François-Nicolas",1748,Amsterdam,nbk0012487
NA,Le tableau du siecle par un auteur connû,"Nolivos de Saint-Cyr, Paul-Antoine",1761,Amsterdam,nbk0012488
NA,"La Geographie universelle par le pere Buffier, dixieme Edition","Buffier, Claude",1768,Paris,nbk0012489
NA,"L'histoire du nouveau et de l'ancien testament par Le Sieur de Royaumont, nouvelle Edition","Fontaine, Nicolas",1747,Grenoble,nbk0012490
NA,Anecdotes Litteraires,"Raynal, Guillaume-Thomas-François",1756,La Haye,nbk0012491
NA,"Histoire de Dom Quichotte de la Manche, nouvelle Edition","Cervantes Saavedra, Miguel de",1769,Paris,nbk0012492
NA,Miscellaneous Dramatic Works,NA,,,nbk0012493
NA,Miscellaneous Historical Works,NA,,,nbk0012494
NA,Agronome (l'),"Alletz, Pons Augustin",,,nbk0012495
NA,L'Imitation de Jesus Christ,Thomas à Kempis,,,nbk0012496
NA,Albert (l') moderne,"Alletz, Pons Augustin",,,nbk0012497
NA,Dictionnaire des heresies,NA,,,nbk0012498
NA,Conduite du pere Avrillon,"Avrillon, R. B.",,,nbk0012499
NA,Collection de Denisart,"Denisart, J. B.",,,nbk0012500
NA,Traité du contact de vente,"Pothier, Robert Joseph",,,nbk0012501
NA,Virgilii Opera,Publius Vergilius Maro,,Rothomagi [Rouen],nbk0012502
NA,Horatii Opera,"Horatius Flaccus, Quintus",,Rothomagi [Rouen],nbk0012503
NA,Consolation du Chretien,"Roissard, Nicolas",,,nbk0012504
NA,Miscellaneous Poetic Works,NA,,,nbk0012505
NA,Theologie de Collet,"Collet, Pierre",,,nbk0012506
NA,Nouveau testament,[Bible],,,nbk0012507
NA,Miscellaneous Medical Works,NA,,,nbk0012508
NA,Miscellaneous Legal Texts,NA,,,nbk0012509
NA,Miscellaneous Geography and Travel Works,NA,,,nbk0012510
NA,Miscellaneous Works of Literature,NA,,,nbk0012511
NA,Miscellaneous Novels,NA,,,nbk0012512
NA,Henriade (La) de Voltaire,"Voltaire, François Marie Arouet",,Amsterdam,nbk0012513
NA,Epitres Evangiles,[Bible],,,nbk0012514
NA,Pensées chretiennes,NA,,,nbk0012515
NA,Ange conducteur,NA,,,nbk0012516
NA,Traité des matières criminelles par Guy Rousseau de La Combe,"La Combe, Guy Du Rousseaud",1768,Paris,nbk0012517
NA,Oeuvres diverses de M. Thomas,"Thomas, Antoine-Leonard.",1773,Lyon,nbk0012518
NA,La Cuisiniere Bourgeoise,Menon,1775,Bruxelles,nbk0012519
NA,Miscellaneous Cookery Works,NA,,,nbk0012520
NA,Comptes (Les) faits ou tarif general de toutes Les monnoyes,"Barrême, François Bertrand de",,,nbk0012521
NA,Arithmétique (l') de Le Gendre,"Le Gendre, François",,,nbk0012522
NA,Miscellaneous Works on Economics,NA,,,nbk0012523
NA,"Agronome (L'), ou dictionnaire portatif du cultivateur","Alletz, Pons Augustin",1770,Paris,nbk0012524
NA,Miscellaneous Works on Agriculture,NA,,,nbk0012525
NA,Fables (les) d'Esope,Aesop,1776,Rouen,nbk0012526
NA,Academie (l') des jeux,"Hoyle, Edmond",1773,Amsterdam,nbk0012527
NA,Academie (l') des jeux,"Philidor, F. D.",1773,Amsterdam,nbk0012527
NA,Magasin des enfans par Madame de Beaumont,"Le Prince de Beaumont, Marie",1775,La Haye,nbk0012528
NA,Traité de l'orthographe françoise en forme de Dictionnaire,"Le Roy, Charles Georges",,Poitiers,nbk0012529
NA,Traité de l'orthographe françoise en forme de Dictionnaire,"Restaut, Pierre",,Poitiers,nbk0012529
NA,"Pseautier Romain disposé par Semaine, suivant la Reformation Saint Concile Trente",[Bible],1761,Blois,nbk0012530
NA,Nouveau (le) Testament de Jesus Christ,[Bible],1741,Lyon,nbk0012531
NA,Traité de la procedure civile,"Pothier, Robert Joseph",,,nbk0012532
NA,Jardinier (le) solitaire,"Gentil, François",,,nbk0012533
NA,Academie (l') des jeux,"Hoyle, Edmond",,,nbk0012534
NA,Academie (l') des jeux,"Philidor, F. D.",,,nbk0012534
NA,Oeuvres de Destouches,"Destouches, Philippe Néricault",,,nbk0012535
NA,Civilité (la) qui se pratique en France,"Pibrac, Guy du Faur de",,Blois,nbk0012536
NA,"Vie (la), La passion, La mort et La Resurrection de Notre Seigneur Jesus Christ, nouvelle Edition",NA,1776,Blois,nbk0012537
NA,"Pseautier à l'usage des Ecoles, contenant l'office principal de l'Eglise imprimé par ordre de M. l’Evêque de Blois, nouvelle Edition",[Bible],1759,Blois,nbk0012538
NA,"Pseautier à l'usage des Ecoles, contenant l'office principal de l'Eglise imprimé par ordre de M. l’Evêque de Blois, nouvelle Edition",[Bible],1772,Blois,nbk0012539
NA,Conduite pour la confession et la communion,NA,,,nbk0012540
NA,"Devoirs du chrétien (les) Envers Dieu, et les moyens de pouvoir Bien s'en acquitter divisés en deux parties par De la Salle","La Salle, Jean Baptiste de",1768,Bourges,nbk0012541
NA,"Histoire des Revolutions Romaines par M. l'abbé de Vertot, cinquieme Edition","Vertot, René Aubert de",1759,Amsterdam,nbk0012542
NA,Oeuvres de M. le Chevalier d'Aguesseau,"Aguesseau, Henri François [d']",177[?],Yverdon,nbk0012543
NA,"Nouveaux Elemens d'algebre, ou, principes generaux mathematiques par Ozanam","Ozanam, Jacques",1702,Amsterdam,nbk0012544
NA,"Oeuvres de Moliere, nouvelle edition","Molière, Jean-Baptiste Poquelin",1768,Amsterdam,nbk0012545
NA,"Contes moraux par Marmontel, nouvelle Edition","Marmontel, Jean-François",1774,La Haye,nbk0012546
NA,Principes generaux de la Grammaire par M. R.  Dixieme Edition,"Restaut, Pierre",1773,Paris,nbk0012547
NA,La Cuisiniere Bourgeoise,Menon,1774,Bruxelles,nbk0012548
NA,Meditations et sentiments sur la Sainte communion par Le pere Avrillon,"Avrillon, R. B.",1770,Paris,nbk0012549
NA,Satyres et oeuvres de Boileau,"Boileau, Nicholas",1756,Amsterdam,nbk0012550
NA,Moeurs des Israelites et des Romains par M. Fleury,"Fleury, Claude",1771,Paris,nbk0012551
NA,"Pensées de M. Pascal, sur la Religion","Pascal, Blaise",1774,Amsterdam,nbk0012552
NA,Recueil de jurisprudence canonique et Beneficiale par Guy Rousseau de la Combe,"La Combe, Guy Du Rousseaud",1771,Paris,nbk0012553
NA,Idylles (les) par M. Berquin,"Berquin, Arnaud",1774,Paris,nbk0012554
NA,"Oeuvres choisies de M. Rousseau, nouvelle edition","Rousseau, Jean-Baptiste",,Amsterdam,nbk0012555
NA,Catechisme historique par M. Fleury,"Fleury, Claude",1775,Rouen,nbk0012556
NA,"Agriculture (l'), Poeme, par M. Rosset Seconde Edition","Rosset, Pierre-Fulcrand de",,,nbk0012557
NA,Instruction faite sur les conventions et notions simples,NA,1773,Paris,nbk0012558
NA,Contrat de louage,NA,,,nbk0012559
NA,La nouvelle Zelis au Bain,"Pezay, Alexandre Fre?deric Jacques Masson Marquis de",1776,Londres,nbk0012560
NA,"Bureau (le) d'esprit, comedie","Rutledge, Jean Jacques [chevalier]",1777,Liège,nbk0012561
NA,Parfait (le) bouvier,"Boutrolle, J. G.",,,nbk0012562
NA,Le confiturier royal,NA,,,nbk0012563
NA,Mort (la) d'Abel,"Gessner, Salomon",,,nbk0012564
NA,Aventures (les) de Thelemaque,"Fénelon, François de Salignac de La Mothe",,,nbk0012565
NA,Idylles (les) de Berquin,"Berquin, Arnaud",,,nbk0012566
NA,Contes (les) moraux de Marmontel,"Marmontel, Jean-François",,,nbk0012567
NA,Stations de Jérusalem (les),"Parvilliers, Adrien",,,nbk0012568
NA,Tableaux (les) de la messe,NA,,,nbk0012569
NA,Nouveau (le) et ancien testament,[Bible],,,nbk0012570
NA,Les figures de la Bible par Royaumont,"Royaumont, de",,,nbk0012571
NA,Theatre (le) de Voltaire,"Voltaire, François Marie Arouet",,,nbk0012572
NA,Theatre (le) de Dancourt,Dancourt,,,nbk0012573
NA,Theatre (le) de Racine,"Racine, Jean",,,nbk0012574
NA,Doras poesies de Colardeau,NA,,,nbk0012575
NA,Comptes faits (les) de Barreme,"Barrême, François Bertrand de",,,nbk0012576
NA,Instruction sur l'histoire de France par Ragois,"Le Ragois, Claude",,,nbk0012577
NA,"Petit paroissien (le) à L'usage de Sens et de Rome, contenant l'office des dimanches et festes de l'année",NA,1769,Montargis,nbk0012579
NA,Arithmetique (l') de Barreme ou le livre facile pour apprendre l’arithmetique etc. Nouvelle edition etc.,"Barrême, François Bertrand de",1773,Paris,nbk0012580
NA,Theologie (la) chretienne à l’usage des Ecclesiastiques qui veulent s’avancer dans les fonctions de leur ministere,NA,1772,Avignon,nbk0012581
NA,"Essai de Montaigne avec les notes de M. Coste, nouvelle Edition","Montaigne, Michel Eyquem",1771,London,nbk0012582
NA,Lettres de Clement quatorze etc.,Clément XIV,,Paris,nbk0012583
NA,Homme (l') de Lettres et L'homme du monde par M. De,"Bignicourt, Simon de",1774,Berlin,nbk0012584
NA,"Le Doyen de Killerine, histoire morale","Prévost, Antoine François",1776,La Haye,nbk0012585
NA,Tibere ou les six premiers livres de tacite traduite par M. l'abbé de Bleterie etc.,"Tacitus, Publius Cornelius",1766,Amsterdam,nbk0012586
NA,"Epitres et Evangiles, des dimanches et festes de toute l’année, de l’avent et du Careme, et des autres grandes feries avec des Reflexions etc.  Nouvelle edition",[Bible],1771,Paris,nbk0012587
NA,"Journée (la) du chretien sanctifiée par la priere et la meditation, nouvelle edition etc.","Clément, Denis Xavier",1777,Rouen,nbk0012588
NA,Livre (le) des comptes faits etc. par Barreme,"Barrême, François Bertrand de",1772,Paris,nbk0012589
NA,"Apparat royal, dictionnaire francois et Latin, nouvelle edition",Rondet Laurent Etienne,1774,,nbk0012590
NA,Ecole (l') des filles,NA,,,nbk0012591
NA,An (l') deux mille quatre cent quarante,"Mercier, Louis-Sébastien",,,nbk0012592
NA,Foutro-manie (la),"Meilhan, Gabriel Sénac [de]",,,nbk0012593
NA,Foutro-manie (la),"Mercier de Compiègne, Claude-François-Xavier",,,nbk0012593
NA,Nouveau commentaire sur la Coutume de la Prevoté et vicomte? de Paris par Ferriere.  Nouvelle edition,"Ferrière, Claude Joseph d'",1770,Paris,nbk0012594
NA,Essais historiques sur Paris de M. de Sainfoy,"Saint-Foix, Germain-François Poullain [de]",1775,Londres,nbk0012595
NA,Principes generaux et raisonné de la Grammaire françoise par M. Restaut.  Dixieme edition,"Restaut, Pierre",1772,Paris,nbk0012596
NA,"Les Aventures de Télémaque par M. de Fenelon, nouvelle edition","Fénelon, François de Salignac de La Mothe",1776,Amsterdam,nbk0012597
NA,Academie universelle des jeux,"Hoyle, Edmond",,Amsterdam,nbk0012598
NA,Academie universelle des jeux,"Philidor, F. D.",,Amsterdam,nbk0012598
NA,Paysanne (la) parvenue par M. le Chev. de Mouhy,"Mouhy, Charles de Fieux",1776,Amsterdam,nbk0012599
NA,"Arithmetique (l') en sa perfection par F. Legendre, arithmeticien.  D. edition","Le Gendre, François",1774,Paris,nbk0012600
NA,"Epoux (les) malheureux, ou Histoire de M. et Mde de La Bedoyere, ecritte à un ami","Arnaud, François-Thomas-Marie de Baculard [d']",1772,La Haye,nbk0012601
NA,Memoires sur la vie de Mlle de L'Enclos par M. B***,"Crébillon, Claude Prosper Jolyot de",1775,Amsterdam,nbk0012602
NA,Memoires sur la vie de Mlle de L'Enclos par M. B***,"Damours, Louis",1775,Amsterdam,nbk0012602
NA,Voyage en Sicile et à Malthe traduit de l’anglois de M. Brydone edition corrigée sur la 2 edition angloise par M. B. P. R. N. augmenter de notre par M. Dervich,"Brydone, Patrick",1776,Neuchâtel,nbk0012603
NA,Traité de l'autorité des Parens sur le mariage des enfans de famille par M. V. J. R. de E. P.,"Renoul de Bas-Champs, Valentin-Jean",1773,London,nbk0012604
NA,Memoires pour servir a? l'egaremens de l'esprit humain ou Dictionnaire des heresies,"Pluquet, François-André-Adrien",,Paris,nbk0012605
NA,"Génération (la) de l'homme, ou, tableau de l'amour conjugal par M. Venette, nouvelle edition","Venette, Nicolas",1773,Amsterdam,nbk0012606
NA,Ange (l') conducteur dans la dévotion chrétienne.  Derniere edition,"Coret, Jacques",1776,Lille,nbk0012607
NA,"Caracteres (les) de Théophraste de la Bruyere, augmenter[?] par M. Coste, nouvelle edition","La Bruyère, Jean [de]",1775,Paris,nbk0012608
NA,"Doyen (le) de Killerine, histoire morale par M. Prevost, nouvelle edition","Prévost, Antoine François",1771,Lille,nbk0012609
NA,Collection complette des memoires de Beaumarchais avec la suite de sa justification,"Beaumarchais, Pierre Augustin Caron [de]",1777,La Haye,nbk0012610
NA,Confidences (les) d'une jolie femme,"Albert,",1776,Amsterdam,nbk0012611
NA,Lettres pour excuser,NA,1764,Cologne,nbk0012612
NA,"Egaremens (les) du coeur et de l'esprit, ou Mémoires de M. de Meilcour","Crébillon, Claude Prosper Jolyot de",1765,Amsterdam; Leipzig,nbk0012614
NA,"Poésies (les) d'Horace, traduites en francois, nouvelle edition","Horatius Flaccus, Quintus",1772,Paris,nbk0012615
NA,"Oeuvres (les) de Maupertuis, nouvelle edition corrigée et augmentée","Maupertuis, Pierre-Louis Moreau [de]",1778,Lyon,nbk0012616
NA,"Oeuvres de Jean Racine, nouvelle edition","Racine, Jean",1769,Paris,nbk0012617
NA,Jardinière (la) de Vincennes par Mde de V***,"Villeneuve, Gabrielle Suzanne [de]",1771,Avignon,nbk0012618
NA,"Esprit (de l') des Lois, nouvelle edition","Montesquieu, Charles Louis de Secondat",1772,Londres,nbk0012619
NA,"Amans (les) malheureux, ou le Comte de Comminge, Drame en trois actes et en vers","Arnaud, François-Thomas-Marie de Baculard [d']",1774,La Haye,nbk0012620
NA,Essai Philosophique concernant l’entendement humain par M. Loke,"Locke, John",1774,Amsterdam,nbk0012621
NA,Lettres interessantes du Pape Clément 14 Ganganelli,Clément XIV,1776,Lyon; Paris; Rouen,nbk0012622
