,ID,full_book_title,author_name,stated_publication_years,stated_publication_places,book_code,cluster,confidence
5757,,"Stations de Jérusalem (les) pour servir d'entretien sur la passion de N.S.J. [notre seigneur Jésus], etc","Parvilliers, Adrien",1782,Poitiers,bk0011635,,
5758,,Sulpitius Severus,"Severus, Sulpicius",1778,Toul,bk0011636,,
5759,,Supplément à la bible dite Vence contenant les pièces nouvelles qui ont été ajoutées dans la Bible d'Avignon,Rondet Laurent Etienne,1780,Nîmes,bk0011637,,
5760,,Synonymes françois,"Girard, Gabriel",1779,Rouen,bk0011640,,
5761,,Synonymes françois,"Girard, Gabriel",1780,Lyon,bk0011641,,
5762,,Synonymes françois,"Girard, Gabriel",1782,Lyon,bk0011642,,
5763,,"Synonymes françois... par M. l'abbé Girard,... Nouvelle édition... augmentée... par M. Beauzée,... suivie de la Prosodie françoise, édition de 1767, et des Essais de grammaire, par M. l'abbé d'Olivet","Girard, Gabriel",1783,Rouen,bk0011643,,
5764,,"Synonymes françois, leurs différentes significations, etc., et Traite? de la prosodie franc?., par l'abbé d'Olivet, avec des notes par M. Beauzée, suivi de la prosodie franc?. et des essais de grammaire, par l'abbé d'Olivet Gabriel Girard","Girard, Gabriel",1785,Rouen,bk0011644,,
5765,,Synonymes françois,"Girard, Gabriel",1788,Rouen,bk0011645,,
5766,,"Traite? de la mesure des bois, contenant le tarif de la réduction des bois équarris en pieds cubées. Le tarif de la réduction des bois ronds en pieds cubes. Le tarif de la réduction du sciage des bois en pieds quarrés. Par M. Segondat,... Nouvelle édition augmentée des remarques utiles sur les bois de charpente. Des noms & numéros des bois servants a? la construction des vaisseaux du roi. Des méthodes pour réduire des pièces de bois de chêne & de toutes autres espèces en Goués","Segondat, n.f.n.",1781,Toulon,bk0011647,,
5767,,Terentii (Pub) Adelphi comediae,Térence,1778,Nancy [Toul],bk0011649,914.0,1.8776299839373678e-05
5768,,Terentii (Pub) Adelphi comediae,Térence,1778,Toulon,bk0011650,914.0,1.8776299839373678e-05
5769,,Terentius cum notis Juvencii,Térence,1779,Rouen,bk0011651,,
5770,,"The complete French master: for ladies and gentlemen ; containing, I.A new methodical French grammar. II. A well-digested and copious Vocabulary. III. Familiar Phrases and Dialogues on all Manner of Subjects. IV. Dialogues of Wit and Humour. V.A taste of the French Poetry. VI. A Collection of French Songs. Vii. A Collection of Choice Proverbs, both French and English. Viii. A catalogue of the most approved French books, recommended for a Lady's or Gentleman's Library. For the Use of his Highness William, sometime Duke of Glocester. By Mr. A. Boyer, Author of the Royal Dictionary, French and English","Boyer, Abel",1779,Nantes,bk0011652,,
5771,,"Théodule, ou l'Enfant de bénédiction, modèle pour la jeunesse, etc","Marin, Michel-Ange",1788,Rouen,bk0011653,,
5772,,Théologie morale d'Antoine,"Antoine, Paul Gabriel",1780,Caen,bk0011654,,
5773,,"Tibulle, Catulle et Properce","Tibullus, Albius",1779,Nîmes,bk0011655,,
5774,,Titi Livii Patavini historiarum ab urbe conditâ decades,Tite-Live,1778,Douai,bk0011656,,
5775,,Titi Livii Patavini historiarum ab urbe conditâ decades,Tite-Live,1778,Toul,bk0011657,,
5776,,Titi Livii Patavini historiarum ab urbe conditâ decades,Tite-Live,1779,Rouen,bk0011658,,
5777,,"Traduction de Salluste, par M. d'Otteville",Salluste,1781,Rouen,bk0011662,,
5778,,Saisons (les) de Thompson,"Thomson, James",1779,Orléans,bk0011663,,
5779,,"Traite? de la confiance en la miséricorde de Dieu ...: Augmentée d'un traite? du faux bonheur des gens du monde, & du vrai bonheur de la vie chrétienne","Languet de La Villeneuve de Gergy, Jean Joseph",1787,Rouen,bk0011665,,
5780,,"Traités de la main-morte et des retraits, par M.F.I. Dunod,... Nlle éd. augm. de la Lettre d'un magistrat de Franche - Comte? a? un seigneur de la même Province, sur quelques questions importantes de la main-morte","Dunod de Charnage, François Ignace",1786,Besançon,bk0011666,,
5781,,Traité de la paix intérieure avec des lettres,Ambroise de Lombez,1779,Rouen,bk0011667,915.0,1.7741295932349743e-10
5782,,Traité de la paix intérieure avec des lettres,Ambroise de Lombez,1786,Rouen,bk0011668,915.0,1.7741295932349743e-10
5783,,"Traité de la perfection de l'état ecclésiastique, ou Considération[s] sur les devoirs du clergé","Devoyon, Joseph",1781,Avranches,bk0011669,916.0,1.2303604307817295e-05
5784,,"Traité de la perfection de l'état ecclésiastique, ou Considération[s] sur les devoirs du clergé","Devoyon, Joseph",1781,Rennes,bk0011670,916.0,1.2303604307817295e-05
5785,,Traite? de la subrogation de ceux qui succèdent au lieu & place des créanciers: ou? sont traitées les questions ardues & difficiles de cette matière. Divise? en seize chapitres,"Renusson, Philippe de",1781,Toulouse,bk0011671,,
5786,,"Traité de l'amitié, par M. de Sacy","Le Maistre de Sacy, Louis Isaac",1778,Rouen,bk0011672,917.0,0.7097417116165161
5787,,"Traité des gains nuptiaux et de survie qui sont en usage dans le pays de droit, écrit par M. Boucher d'Arcis","Boucher d'Argis, Antoine Gaspard",1786,Lyon,bk0011673,,
5788,,Traité des matières criminelles de la Combe,"La Combe, Guy Du Rousseaud",1783,Lyon,bk0011674,,
5789,,"Traité des opérations de chirurgié, par Henri François le Dran","Le Dran, Henri François",1781,Toulouse,bk0011675,,
5790,,Traité pratique de l'inoculation,"Gandoger de Foigny, Pierre Louis",1785,Nancy,bk0011677,,
5791,,Transitus animae revertentis ad jugum sanctum Jesu Christi,"Besombes de Saint-Geniès, Pierre Louis",1787,Montauban,bk0011678,918.0,0.901211142539978
5792,,Transitus animae revertentis ad jugum sanctum Jesu Christi,"Besombes de Saint-Geniès, Pierre Louis",1787,Montauban,bk0011679,918.0,0.901211142539978
5793,,Trigonométrié astronomique et maritime,"Blondel de Saint-Aubin, Guillaume",1779,Rochefort,bk0011681,,
5794,,Velleius Paterculus cum notis,"Paterculus, Caius Velleius",1779,Rouen,bk0011682,,
5795,,La vie et les vertus de la Sœur Germaine d'Armaing; Religieuse des pauvres filles de la Première Regle de Ste. Claire du Fauxbourg St.-Cyprien de Toulouse ; avec ses lettres spirituelles écrites a? son Directeur,"Chapdu, Jean-Baptiste",1786,Pamiers,bk0011687,,
5796,,Vie des saints pour tous les jours de l'année,"Fontaine, Nicolas",1779,Rouen,bk0011693,,
5797,,Vie des saints pour tous les jours de l'année,"Fontaine, Nicolas",1781,Limoges,bk0011694,,
5798,,Vie des saints pour tous les jours de l'année,"Fontaine, Nicolas",1784,Carcassonne,bk0011695,,
5799,,Vies des saints,"Mésenguy, François Philippe",1780,Lyon,bk0011697,,
5800,,Vies des saints,"Mésenguy, François Philippe",1781,Nîmes,bk0011698,,
5801,,"Les Vies des saints pour tous les jours de l'année, avec une prière et des pratique à la fin de chaque vie et des instructions sur les dimanches et les fêtes mobiles","Mésenguy, François Philippe",1782,Lyon,bk0011699,,
5802,,"Virginie, ou la Vierge chrétienne","Marin, Michel-Ange",1778,Rouen,bk0011700,,
5803,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1778,Nancy,bk0011701,,
5804,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1779,Rouen,bk0011702,,
5805,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1779,Saint-Malo,bk0011703,,
5806,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1781,Pontarlier,bk0011704,,
5807,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1782,Besançon,bk0011705,,
5808,,"Visites au Saint Sacrement et a? la sainte Vierge, pour chaque jour du mois. Par Mgr Alphonse de Liguori","Liguori, Alfonso Maria de'",1782,Lyon,bk0011706,,
5809,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1783,Rouen,bk0011707,,
5810,,"Visites au S. Sacrement et a? la Sainte Vierge pour chaque jour du mois, par Mgr Alphonse de Liguori,... Ouvrage nouvellement traduit en françois sur la 15e édition italienne. Nouvelle édition revue, corrigée et considérablement augmentée","Liguori, Alfonso Maria de'",1785,Nancy,bk0011708,,
5811,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1785,Rouen,bk0011709,921.0,0.901211142539978
5812,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1785,Rouen,bk0011710,921.0,0.901211142539978
5813,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1786,Bruyères,bk0011711,,
5814,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1786,Nancy,bk0011712,922.0,0.901211142539978
5815,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1786,Nancy,bk0011713,922.0,0.901211142539978
5816,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1786,Saint-Malo,bk0011714,,
5817,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1787,Toul,bk0011715,,
5818,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1788,Amiens,bk0011716,,
5819,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1788,Bruyères,bk0011717,,
5820,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1788,Nancy,bk0011718,923.0,0.901211142539978
5821,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1788,Nancy,bk0011719,923.0,0.901211142539978
5822,,Visite au sainte sacrement et à la sainte vierge,"Liguori, Alfonso Maria de'",1788,Nancy,bk0011720,923.0,0.901211142539978
5823,,Voyage et retour de Saint-Cloud par mer et par terre,"Néel, Louis Balthazard",1786,Paris,bk0011721,,
5824,,A new Cyropaedia or the travels of Cyrus,"Ramsay, Andrew Michael",1778,Rouen,bk0011722,,
5825,,"Nouvelle (la) Cyropédie, ou Les voyages de Cyrus: Avec un discours sur la théologie & la mythologie des anciens","Ramsay, Andrew Michael",1786,Saint-Malo,bk0011723,,
5826,,Vraie méthode (la) pour enseigner à lire,"Restaut, Pierre",1786,Nancy,bk0011724,,
5827,,"La dévotion au Sacre? Cœur de Notre-Seigneur Jésus-Christ: établie dans les communautés des religieuses de la visitation de Sainte Marie, et dans plusieurs autres lieux, ou? on a? ajouté une pratique de dévotion pour honorer le Sacre? Cœur de la tre?s-sainte Vierge Marie","Croiset, Jean",1779,Nancy,bk0011725,,
5828,,Dévotion au sacré coeur de Jésus,"Croiset, Jean",1779,Rouen,bk0011726,,
5829,,Dévotion au sacré coeur de Jésus,"Croiset, Jean",1780,Rouen,bk0011727,,
5830,,Dévotion au sacré coeur de Jésus,"Croiset, Jean",1780,Saint-Malo,bk0011728,,
5831,,Dévotion au sacré coeur de Jésus,"Croiset, Jean",1782,Lyon,bk0011729,,
5832,,"Retraites et réflexions, du père Croisset","Croiset, Jean",1779,Rouen,bk0011730,,
5833,,"Exercice de piété, par le père Eudes","Eudes, Jean",1786,Caen,bk0011731,,
5834,,"Isocratis ad Nicodem, ad Demonicon, panegerica [ panegyrico] oratio",Isocrates,1779,Rouen,bk0011732,,
5835,,"Traité des servitudes réelles, etc, par M. La Laure","Lalaure, Claude Nicolas",1784,Nîmes,bk0011733,,
5836,,"Traite? des servitudes réelles a? l'usage de tous les parlements et sièges du royaume soit pays de droit écrit, soit pays coutumiers; & aussi a? l'usage de la flandre impériale, & d'une partie de l'Allemagne ...","Lalaure, Claude Nicolas",1786,Caen,bk0011734,,
5837,,"Histoire du roi Henri le grand, par Mr Hardouin Péréfixe","Péréfixe, Hardouin de Beaumont de",1781,Toulouse,bk0011735,,
5838,,Elévation du chrétien malade et mourant,"Péronet, Jean-Paul",1786,Toulouse,bk0011736,,
5839,,"Sermons du R.P. Perrin, de la Compagnie de Jésus: sur la morale et sur les mystères","Perrin, Charles Joseph",1778,Rouen,bk0011737,,
5840,,Sermons choisis du révérend P.P.,"Perrin, Charles Joseph",1779,Besançon,bk0011738,,
5841,,Il Morgante maggiore del Pulci,"Pulci, Luigi",1784,Orléans,bk0011739,,
5842,,Opéra (les) de Quinault,"Quinault, Philippe",1781,Nîmes,bk0011740,,
5843,,Préceptes de rhétorique tirés Quintilien,"Quintilianus, Marcus Fabius",1779,Rouen,bk0011741,,
5844,,"Recherches sur la nature et les causes de la richesse des nations, traduit de l'anglais de M. Smith","Smith, Adam",1787,Paris,bk0011742,,
5845,,"Parabolae evangelicae, mysteria, miracula et documenta Christi : Colligebat & ordinabat Josephus Vallart... in usum puerorum linguam latinam discere incipientium. Nova edition, prioribus longe emendatior","Valart, abbé Joseph",1786,Paris,bk0011743,,
5846,,"Mémoires de Marguerite de Valois, reine de France et de Navarre","Valois, Marguerite de",1788,Paris,bk0011744,924.0,0.7097417116165161
5847,,"Dialogues (les) de Venterre, latin et français",Venterre,1778,Douai,bk0011745,,
5848,,Aurelius Victor,"Victor, Sextus Aurelius",1778,Douai,bk0011746,925.0,1.1910398889369844e-08
5849,,Aurelius Victor,"Victor, Sextus Aurelius",1779,Rouen,bk0011747,925.0,1.1910398889369844e-08
5850,,"Art (l') de precher, par l'abbé de Villiers","Villiers, Pierre de",1781,Toulouse,bk0011748,,
5851,,"Conduite pour le St Carême, ou l’on trouve pour chaque jour, une pratique, une meditation, et des sentiments sur l’Evangile du jour, et des Sentences de la Ste Ecriture et des S S. Peres, avec la collecte de le Ste Messe et un point de la passion de N. S. J. C. par le R. B. Avrillon Religieux Minime.  Nouvelle edition.","Avrillon, R. B.",1766,Paris,nbk0011749,,
5852,,"Meditations et sentiments sur la communion pour servir de preparation aux personnes de piété qui s’en approchent souvent, augmentées à la fin de chaque meditation avec les actions de graces et de meditations d’un solitaire en retraite pendant l’octave du St Sacrament, |revûes, corrigées et augmentées par le père R. B. Avrillon, Minime","Avrillon, R. B.",1741,Paris,nbk0011750,926.0,0.901211142539978
5853,,"Conduite pour passer saintement les fêtes et les Octaves de la Pentecoste, du St Sacrement et de l’assomption de la Ste Vierge par le R. B. Avrillon Religieux Minime","Avrillon, R. B.",1750,Paris,nbk0011751,,
5854,,Conduite pour passer saintement le tems de l’Avent dediée à la Reine : par Le R. B. Avrillon Religieux Minime,"Avrillon, R. B.",1766,Paris,nbk0011752,,
5855,,"Entretien (l') de Jésus au très saint sacrement de l'autel, contenant divers éxercices de piété, pour honorer ce divin mistere, et pour s'en approcher dignement par un Religieux Benedictin de la Congregation de St Maur, augmenté dans cette nouvelle edition de l'ordinaire de la Messe en français","Dusault, Jean Paul",1777,Paris,nbk0011753,,
5856,,"Formulaire de Prières chrétiennes à l'usage des pensionnaires des Religieuses Ursulines, nouvelle édition, revue, corrigée et augmentée des Vepres et des complies du dimanche, de l’Office de la Sainte Vierge, Latin-françois, sans renvoi et de prières pour offrir son intention en communicant les fêtes principales de l’année.",,1770,Paris,nbk0011754,,
5857,,"L'Albert moderne : ou nouveaux secrets éprouvés et licites, recueillis d'après les découvertes les plus récentes: les uns aient pour objet de remedier à un grand nombre d'accidens qui interessent la santé; les autres, quantité de choses utiles à savoir pour les differens besoins de la vie; d'autres enfin, tout ce qui concerne le pur agrement, tant aux champs qu'à la ville: le tout diviséen trois parties et rangé par ordre alphabétique","Alletz, Pons Augustin",1770,Paris,nbk0011755,,
5858,,"Novum Jesu Christi Testamentum: Vulgatae editionis Sixti V. Pont. Max. Jussu recognitum. et Clementis VIII, auctoritate editum. Notis historicis et criticis illustratum.",[Bible],1751,Nanceii [Nancy],nbk0011756,,
5859,,Miscellaneous Religious Works,,,,nbk0011757,927.0,0.6608057618141174
5860,,"L’Office de l’Eglise en françois et en Latin, contenant l’Office de la Vierge pour toute l’année, l’office des dimanches et fêtes, les sept Pseaumes de la Penitence, Les Regles de la vie Chretienne: prieres tirées de l’Ecriture Ste et des SS. Père, et les himnes traduites en françois, avec une instruction pour les fideles. dedié au Roi.  Nouvelle edition augmentée de la Benediction de l’eau, des prieres du prône, des messes des principales fêtes, de l’examen de conscience, de prieres pour la confession et communion, de la Passion de Notre Seigneur et de l’Office des Morts: à l’usage de Rome.",,1772,Paris,nbk0011758,,
5861,,"Le petit Paroissien Romain entretenant l’office divin des dimanches et fêtes, propre aux Paroisses et aux Couvens qui suivent le dit Romain.  nouvelle edition augmentée des Repons des processions de l’année avec beaucoup de prieres et instructions",,1777,Paris,nbk0011759,,
5862,,"L’Office divin à l’usage de Rome pour les dimanches et fetes de l’année, en faveur des Laïcs qui frequentant leurs Parroisses.  nouelle edition, revue et augmentée par l’Auteur",,1772,Paris,nbk0011760,,
5863,,L’ame elevée à dieu par les Reflexions et les sentiments pour chaque jour du mois. cinquieme edition augmentée et mise dans un nouvel ouvre,"Baudrand, Barthélemi",1776,Lyon,nbk0011761,928.0,0.901211142539978
5864,,Imitation de JesuChrist.  traduction nouvelle avec une pratique et une priere à la fin de chaque chapitre: par le R. P. de Gonnelieu de la Compagnie de Jesus.  8e edition augmentée des prieres de La Messe,"Gonnelieu, Jérôme de",1770,Paris,nbk0011762,929.0,2.9341554186324004e-10
5865,,"Instructions chretiennes pour les jeunes gens, utiles à toutes sortes de personnes, melées de plusieurs traits d’histoire et d’exemples edifians.  Huitieme edition, corrigée et augmentée des prieres pendant la Ste messe, de l’exercice pour La Confession et la Communion et des vepres du dimanche","Humbert, Pierre Hubert",,Avignon,nbk0011765,,
5866,,"Pensées sur les plus importantes verités de la Religion et sur les principaux devoirs du Christianisme, par M. Humbert Pretre Missionnaire Superieur de la Mission du Diocese de Besançon.  Derniere edition","Humbert, Pierre Hubert",1778,Bruyères,nbk0011766,,
5867,,"Histoires choisies, ou Livre d'exemples tirés de l'écriture des Peres, des auteurs ecclesiastiques les mieux averés, avec quelques reflexions morales, suivant l’ordre des matieres dont on traite dans le catechisme","Génevaux, Denis",1739,Paris,nbk0011767,930.0,0.873289942741394
